TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
EVLMC,Eaton Vance TABS 5-to-15 Year L,100.04,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0008003201280513,1.0008003201280513,100.04,99.96,,Not Found!
DFPH,DFP Healthcare Acquisitions Cor,9.9,undefined,None,,undefined,None, -79.13 ,None, 284.00 Mil ,286926656,$-0.75,$25.23,1.010204081632653,1.0061224489795917,9.86,9.8,0.0013,N/A 
ELTK,Eltek Ltd.,5.94,undefined,0.471,N/A,undefined,2.412315, 10.44 ,9.121, 40.26 Mil ,38273088,$3.10,$18.59,1.371824480369515,1.371824480369515,5.94,4.33,0.0034,2.04 
EWEB,Global X Emerging Markets Inter,11.48,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.003058103975535,1.0005504587155962,11.4513,11.445,,Not Found!
DISCK,"Discovery, Inc. - Series C",26.45,48.660420634920634,1.117,16.45,1.8397134455546553,1.6254545, 3.97 ,8.84, 27.48 Bil ,33583382528,"$2,164","$21,621",1.5253748558246827,1.5069204152249134,26.13,17.34,0.0538,1.43 
DLCAU,Deep Lake Capital Acquisition C,10.04,undefined,None,,undefined,None,Not Found!,None, - ,257704160,$,$0.47,1.0244897959183672,1.0173571428571428,9.9701,9.8,None,N/A 
DGICA,"Donegal Group, Inc.",15.3,64.57087301587303,1.999,10.00,4.220318497769479,0.88827205, 5.97 ,4.665, 433.52 Mil ,380085696,$112.3,"$1,696.2",1.1460674157303372,1.1352059925093634,15.155,13.35,0.0077,
EWJV,iShares MSCI Japan Value ETF,27.43,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2147918511957485,1.1979627989371127,27.05,22.58,,Not Found!
DHC,Diversified Healthcare Trust,3.47,undefined,None,3.20,undefined,None, 15.31 ,16.87, 4.47 Bil ,4517152256,$75,"$4,675",1.2175438596491228,1.180701754385965,3.365,2.85,0.048499998,0.04 
DSAC,Duddell Street Acquisition Corp,9.74,undefined,None,,undefined,None,Not Found!,None, 214.38 Mil ,212930432,$,$0.05,1.0140551795939614,1.008849557522124,9.69,9.605,0.0023999999,N/A 
DUNEU,Dune Acquisition Corporation,10.03,undefined,None,,undefined,None,Not Found!,None, - ,135730304,$,$0.00,1.0276639344262295,1.0245901639344261,10,9.76,None,N/A 
EWJE,iShares MSCI Japan Equal Weight,38.5188,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1365830628503983,1.129241664207731,38.27,33.89,,Not Found!
EVSTC,Eaton Vance Stock NextShares,99.98,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0013019529293943,1.0013019529293943,99.98,99.85,,Not Found!
FAAR,First Trust Alternative Absolut,29.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.134853168469861,1.1126352395672334,28.795,25.88,,Not Found!
FEMY,Femasys Inc.,6.67,undefined,None,N/A,undefined,None, -21.05 ,-10.865, 50.69 Mil ,63838640,$0.00,$3.11,1.0261538461538462,1.0,6.5,6.5,None,12.66 
FAB,First Trust Multi Cap Value Alp,70.8,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5747330960854091,1.5780693950177935,70.95,44.96,,Not Found!
FAD,First Trust Multi Cap Growth Al,117.52,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4524780620442468,1.457669014954888,117.94,80.91,,Not Found!
FALN,iShares Fallen Angels USD Bond ,29.93,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1118127786032688,1.1110698365527487,29.91,26.92,,Not Found!
EZGO,EZGO Technologies Ltd.,3,undefined,None,,undefined,None, 190.86 ,49.277, 35.50 Mil ,44096520,$1.68,$8.86,1.0344827586206897,1.024137931034483,2.97,2.9,0.051999997,5.21 
DISCA,"Discovery, Inc. - Series A",27.74,34.579128571428576,1.117,9.23,1.2465439283139357,1.701212, 3.97 ,9.133, 27.48 Bil ,34696265728,"$2,164",,1.4546407970634503,1.4357629785002621,27.38,19.07,0.1834,1.43 
DHHCU,DiamondHead Holdings Corp.,9.86,undefined,None,,undefined,None, -115.52 ,None, - ,429637248,$,$0.03,1.0133607399794449,1.012332990750257,9.85,9.73,None,N/A 
FAMI,"Farmmi, Inc. Ordinary Shares",0.3691,undefined,0.05,,undefined,0.26453954, 43.26 ,8.147, 61.74 Mil ,17554318,$2.41,$8.49,1.2303333333333333,1.2033333333333334,0.361,0.3,0.0085,6.63 
FICVU,,,,Key Error,,,,Not Found!,, - ,,$,$0.28,,,,,,
EAC,Edify Acquisition Corp.,9.64,undefined,None,,undefined,None,Not Found!,None, 332.24 Mil ,332451360,$,$0.03,1.012605042016807,1.0115546218487397,9.63,9.52,0.0005,
ESEA,Euroseas Ltd.,21.15,13.718571428571428,0.582,5.00,0.6486322188449848,5.1767306, 9.35 ,20.615, 206.22 Mil ,188913040,$11.93,$67.36,10.47029702970297,10.292128712871287,20.7901,2.02,0.013200001,-0.45 
DGII,Digi International Inc.,20.1,12.733809523809523,0.286,17.00,0.6335228618810708,1.5104127, 19.1 ,16.896, 615.66 Mil ,598379136,$55.6,$147.6,1.543778801843318,1.5376344086021505,20.02,13.02,0.0208,4.16 
DYNT,Dynatronics Corporation,1.18,undefined,-0.278,N/A,undefined,1.3931522, -24.51 ,-20.059, 32.84 Mil ,33535696,$0.72,$17.36,2.269230769230769,2.2307692307692304,1.16,0.52,0.0154,1.22 
DJCO,Daily Journal Corp. (S.C.),312.47,undefined,85.391,N/A,undefined,2.0373569, 0.55 ,45.938, 109.64 Mil ,201161520,$3.84,$133.44,1.331983460505563,1.3125026642226862,307.9,234.59,0.015700001,5.74 
DUNE,Dune Acquisition Corporation,9.795,undefined,None,,undefined,None,Not Found!,None, 210.88 Mil ,131242880,$,$0.00,1.0299684542586751,1.0241955835962144,9.7401,9.51,0.0023999999,N/A 
FINMW,,,,Key Error,,,,Not Found!,, - ,,$,$0.04,,,,,,N/A 
DHIL,"Diamond Hill Investment Group, ",180.75,undefined,15.957,N/A,undefined,2.953559, 9.67 ,12.182, 487.52 Mil ,481819104,$38.7,$77.7,1.550836550836551,1.5404547404547404,179.54,116.55,0.0154,6.91 
DIOD,Diodes Incorporated,88.57,95.72706349206351,2.333,15.00,1.0808068588919895,4.013969, 12.95 ,13.945, 4.12 Bil ,3789625344,$172,$850,1.9508810572687223,1.9429515418502201,88.21,45.4,0.0257,5.00 
DTOCU,Digital Transformation Opportun,9.83,undefined,None,,undefined,None, -5303.3 ,None, - ,413889248,$0.00,$31.96,1.0092402464065708,1.0071868583162218,9.81,9.74,None,N/A 
DGLY,"Digital Ally, Inc.",1.31,36.375952380952384,0.731,20.00,27.76790258087968,1.3134329, 0.06 ,-3.116, 1.35 Mil ,26079708,,$32.82,1.0396825396825398,1.0158730158730158,1.28,1.26,0.13939999,1.81 
FBIOP,"Fortress Biotech, Inc. - 9.375%",24.8,undefined,-0.563,,undefined,23.599634,,-25.031,,2471899136,Not Found!,Not Found!,1.4494447691408534,1.457627118644068,24.94,17.11,None,Not Found!
EDAP,EDAP TMS S.A.,5.56,0.26103174603174606,0.013,3.00,0.046948155761105406,6.2608695, 229.65 ,39.611, 168.10 Mil ,183298992,$0.00,$31.48,1.7374999999999998,1.7249999999999999,5.52,3.2,None,5.10 
DMAC,DiaMedica Therapeutics Inc.,3.43,-52.702222222222225,-0.784,30.00,-15.365079365079366,2.7665706, -3.51 ,-11.835, 50.93 Mil ,150045680,$-11.78,$1.46,1.1433333333333333,1.1333333333333333,3.4,3,0.0107,N/A 
DMRC,Digimarc Corporation,24.04,-154.11261904761906,-3.097,20.00,-6.410674669202124,5.2705584, -9.84 ,-15.871, 366.18 Mil ,462311744,$-24.47,$15.31,1.747093023255814,1.7369186046511627,23.9,13.76,0.25370002,12.52 
ESGRO,Enstar Group Limited - Deposito,27.25,undefined,110.495,,undefined,0.08853517,,-1.642,,-3800896000,Not Found!,Not Found!,1.065285379202502,1.063580922595778,27.2064,25.58,None,Not Found!
DLTH,Duluth Holdings Inc.,14.51,24.44968253968254,0.418,25.00,1.6850229179657161,2.5106094, 8.94 ,14.859, 663.24 Mil ,720631680,$86.5,$290.2,1.75453446191052,1.7533252720677148,14.5,8.27,0.0759,3.17 
DLHC,DLH Holdings Corp.,11.97,24.346666666666668,0.581,15.50,2.0339738234475075,2.5452607, 9.74 ,9.793, 222.84 Mil ,226798416,$24.1,$116.5,1.6835443037974684,1.6469760900140646,11.71,7.11,0.0021,2.12 
EDTX,EdtechX Holdings Acquisition Co,9.92,undefined,None,,undefined,27.815128,Not Found!,None, 78.51 Mil ,138296224,$-0.85,$1.90,1.0205761316872428,1.0195473251028806,9.91,9.72,None,N/A 
FLACW,,,,Key Error,,,,Not Found!,, - ,,$,$0.03,,,,,,N/A 
DLTR,"Dollar Tree, Inc.",101.06,187.68985714285716,6.21,8.81,1.8572121229255607,3.2111468, 11.71 ,10.538, 32.02 Bil ,31288111104,"$1,426","$13,639",1.1972515104845398,1.19002487856889,100.45,84.41,0.0305,2.67 
DMTK,"DermTech, Inc.",32.16,undefined,-3.343,N/A,undefined,21.405952, -15 ,-14.579, 732.86 Mil ,697326016,$-40.01,$8.39,3.2646431834331535,3.1298446858186986,30.8321,9.851,0.19219999,71.33 
DISH,DISH Network Corporation,42.02,-93.6880126984127,3.877,-22.34,-2.2296052522230534,1.6550872, 7.92 ,8.567, 34.30 Bil ,34620805120,"$1,570","$25,270",1.7144022847817217,1.694002447980416,41.52,24.51,0.13430001,1.71 
FLMNW,,,,Key Error,,,, 9.47 ,, - ,,$29.78,$50.57,,,,,,N/A 
DRAY,,,,Key Error,,,,Not Found!,, - ,,$,$0.42,,,,,,
DKNG,DraftKings Inc.,51.54,undefined,None,30.30,undefined,None, -12.78 ,-28.223, 19.66 Bil ,20587255808,$-425,"$2,154",1.5035005834305717,1.4950408401400233,51.25,34.28,0.0762,4.57 
EAST,"Eastside Distilling, Inc.",3.07,undefined,-0.255,N/A,undefined,4.3636365,Not Found!,-7.034, - ,42241040,$0.00,$3.71,2.937799043062201,2.9282296650717705,3.06,1.045,0.0104,"35,132.33 "
DOYU,DouYu International Holdings Li,3.23,undefined,None,36.31,undefined,None, -0.44 ,-138.024, 35.47 Mil ,-4898758656,$0,$328,1.1176470588235294,1.1107266435986158,3.21,2.89,None,3.04 
FCA,First Trust China AlphaDEX Fund,29.59,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1878763548775593,1.1637334403853874,28.9886,24.91,,Not Found!
FATBP,FAT Brands Inc. - 8.25% Series ,22.21,undefined,None,,undefined,None,,-104.114,,393864000,Not Found!,Not Found!,1.5520614954577219,1.5520684835779175,22.2101,14.31,None,Not Found!
FCAL,First Trust California Municipa,55.255,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.052275756998667,1.0521805370405637,55.25,52.51,,Not Found!
FBZ,First Trust Brazil AlphaDEX Fun,12.9297,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2942642642642643,1.31002002002002,13.0871,9.99,,Not Found!
FCEF,First Trust CEF Income Opportun,25.18,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3245660178853234,1.3235139400315623,25.16,19.01,,Not Found!
DNLI,Denali Therapeutics Inc.,48.48,undefined,0.492,N/A,undefined,5.3521433, 79.15 ,89.608, 4.71 Bil ,5378249216,$404.1,$437.1,1.6194007415572702,1.6093796973644654,48.18,29.937,0.083100006,9.11 
DOCU,"DocuSign, Inc.",286.84,-147.5309523809524,-1.31,56.00,-0.5143318657821518,169.33096, -618.29 ,-810.493, 55.89 Bil ,58234724352,$305,"$2,054",1.5980834586885062,1.5851022341077496,284.51,179.49,0.031600002,15.91 
FMIVW,,,,Key Error,,,, -654.94 ,, - ,,$,$23.30,,,,,,
ESGRP,Enstar Group Limited - Deposita,29.36,undefined,110.495,,undefined,0.09595902,,-1.627,,-3766935040,Not Found!,Not Found!,1.1335907335907336,1.1339768339768341,29.37,25.9,None,Not Found!
DOMO,"Domo, Inc.",86.49,undefined,-2.599,N/A,undefined,None, -47.3 ,-38.968, 2.91 Bil ,2503565824,$-11.8,$285.3,2.789100290228958,2.795227346017414,86.68,31.01,0.0728,-2.59 
FDT,First Trust Developed Markets E,61.44,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2794668887963347,1.2617659308621407,60.59,48.02,,Not Found!
DRIO,DarioHealth Corp.,10.51,undefined,-4.306,N/A,undefined,1.5539707, -2.65 ,-7.729, 123.62 Mil ,258014672,$-33.56,$12.87,1.04995004995005,1.033966033966034,10.35,10.01,0.075500004,6.26 
FDIV,First Trust Strategic Income ET,50.22,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1484107020352161,1.1463526183398127,50.13,43.73,,Not Found!
FDNI,First Trust Dow Jones Internati,39.44,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0656579302891112,1.0607322345312078,39.2577,37.01,,Not Found!
FGBIP,"First Guaranty Bancshares, Inc.",26.7,undefined,None,,undefined,None,,None,,36639768,Not Found!,Not Found!,1.06629392971246,1.060702875399361,26.56,25.04,None,Not Found!
FLGC,Flora Growth Corp.,8.81,undefined,None,N/A,undefined,None, -323.46 ,-9.866, 534.04 Mil ,121590184,$,$1.53,3.091228070175439,3.263157894736842,9.3,2.85,0.0047,
FEUZ,First Trust Eurozone AlphaDEX E,47.437,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3997344349365595,1.403452345824727,47.563,33.89,,Not Found!
FGFPP,"FG Financial Group, Inc.  - 8.0",25.21,undefined,None,,undefined,None,,None,,133617352,Not Found!,Not Found!,1.136609558160505,1.1244364292155096,24.94,22.18,None,Not Found!
FCVT,First Trust SSI Strategic Conve,49.39,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2825240197351337,1.2783692547390288,49.23,38.51,,Not Found!
FDTS,First Trust Developed Markets e,46.565,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.32475106685633,1.3049786628733997,45.87,35.15,,Not Found!
DOOO,BRP Inc.,81.3,undefined,3.338,,undefined,None, 7.14 ,6.734, 7.73 Bil ,8063085568,$441,"$3,746",1.7334754797441365,1.7257995735607676,80.94,46.9,None,3.23 
EVK,"Ever-Glory International Group,",2.97,undefined,0.325,,undefined,0.3369529, 5.23 ,8.05, 92.38 Mil ,92452152,$0.5,$186.0,3.7125,3.604375,2.8835,0.8,0.0468,1.83 
DOX,Amdocs Limited,77.66,152.21171428571432,5.098,8.60,1.9599757183326594,2.7626266, 12.2 ,12.385, 9.77 Bil ,9728200704,$722,"$2,894",1.4202633504023408,1.4061356986100952,76.8875,54.68,0.0235,4.50 
ETACU,E.Merge Technology Acquisition ,10,undefined,None,,undefined,None,Not Found!,None, - ,764860160,$,$0.01,1.0598834128245893,1.055643879173291,9.96,9.435,None,N/A 
FEX,First Trust Large Cap Core Alph,87.21,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4505988023952094,1.4520958083832336,87.3,60.12,,Not Found!
DSKE,"Daseke, Inc.",9.36,9.124761904761906,0.156,25.00,0.974867724867725,9.178886, 6.44 ,6.952, 1.25 Bil ,1235422464,$80,$930,1.95,1.9375000000000002,9.3,4.8,0.036199998,1.76 
FOREW,,,,Key Error,,,,Not Found!,, - ,,$,$0.30,,,,,,N/A 
FEMS,First Trust Emerging Markets Sm,42.51,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3136588380716934,1.30778739184178,42.32,32.36,,Not Found!
DORM,"Dorman Products, Inc.",95.32,148.53492063492067,3.62,15.00,1.5582765488346693,3.4919832, 14.29 ,16.94, 2.96 Bil ,3080298240,$-47,$376,1.2018660950699784,1.1966965073761189,94.91,79.31,0.0313,7.81 
DRNA,"Dicerna Pharmaceuticals, Inc.",19.68,undefined,-1.602,N/A,undefined,12.5015135, -8.92 ,-20.657, 1.08 Bil ,2368207104,$11.2,$727.4,1.1927272727272726,1.1806060606060607,19.48,16.5,0.069,0.43 
FMIV,Forum Merger IV Corporation,9.73,undefined,None,,undefined,None, -654.94 ,None, 413.92 Mil ,416381152,$,$23.30,1.0103842159916925,1.0,9.63,9.63,None,
FEMB,First Trust Emerging Markets Lo,33.35,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.002705953096813,1.0012056524353579,33.3001,33.26,,Not Found!
ELYS,"Elys Game Technology, Corp.",4.05,undefined,None,N/A,undefined,None, -8.59 ,-21.472, 77.66 Mil ,72105176,$-3.11,$11.72,2.977941176470588,2.9558823529411757,4.02,1.36,0.0195,4.28 
ENTX,Entera Bio Ltd.,4.43,undefined,-0.862,N/A,undefined,14.343751, -10.93 ,-9.648, 103.28 Mil ,104093768,$-8.61,$3.62,4.43,4.3501,4.3501,1,0.0052,16.21 
DSGX,The Descartes Systems Group Inc,72.23,39.034285714285716,0.69,23.90,0.5404165265718637,6.5716844, 42.76 ,38.816, 6.07 Bil ,5534515200,$140.2,$152.2,1.4283171841012459,1.4312833695867113,72.38,50.57,None,25.01 
DSEY,"Diversey Holdings, Ltd.",15.29,undefined,None,17.98,undefined,None, 117.86 ,28.228, 6.65 Bil ,7203765248,$0,"$3,530",1.1325925925925926,1.114074074074074,15.04,13.5,0.0155,1.08 
FEP,First Trust Europe AlphaDEX Fun,43.4,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3834874083519284,1.3793433216448836,43.27,31.37,,Not Found!
FEM,First Trust Emerging Markets Al,26.3,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2529776083849453,1.236303001429252,25.95,20.99,,Not Found!
FOXWW,,,,Key Error,,,,Not Found!,, - ,,$,$0.02,,,,,,N/A 
DRVN,Driven Brands Holdings Inc.,27.41,undefined,None,30.54,undefined,None, 45.37 ,31.856, 7.48 Bil ,7343101440,$,"$3,548.8",1.2313566936208444,1.2187780772686432,27.13,22.26,0.047,1.08 
ELSE,"Electro-Sensors, Inc.",4.84,undefined,-0.011,N/A,undefined,1.307815, 13.03 ,22.585, 7.14 Mil ,6617307,$0.56,$1.03,1.444776119402985,1.444776119402985,4.84,3.35,0.031400003,12.40 
FFHL,"Fuwei Films (Holdings) Co., Ltd",8.56,25.16904761904762,0.93,7.00,2.94030930129061,0.12587091, 1.45 ,0.524, 16.73 Mil ,52809640,$16.72,$47.30,2.4956268221574343,2.5393586005830904,8.71,3.43,0.013099999,1.22 
DSPG,"DSP Group, Inc.",15.86,-6.914285714285714,-0.24,8.00,-0.43595748513781296,2.4607408, 662.71 ,-97.079, 341.96 Mil ,297643360,$12.1,$59.5,1.2769726247987117,1.2665136876006442,15.7301,12.42,0.0431,3.94 
DRTT,DIRTT Environmental Solutions L,3.68,undefined,None,,undefined,None, -33.46 ,-16.167, 342.17 Mil ,373446752,$-24.6,$106.4,2.746268656716418,2.7238805970149254,3.65,1.34,0.0128999995,2.07 
EVAX,Evaxion Biotech A/S,5.45,undefined,None,N/A,undefined,None, -5.81 ,-6.18, 95.49 Mil ,113343344,$,$1.72,1.0572259941804074,1.0572259941804074,5.45,5.155,None,N/A 
FREEW,,,,Key Error,,,, 115.73 ,, - ,,$-28.01,$612.22,,,,,,N/A 
FORE,Foresight Acquisition Corp.,9.85,undefined,None,,undefined,None,Not Found!,None, 393.55 Mil ,375740000,$,$0.30,1.0228452751817236,1.0124610591900312,9.75,9.63,None,
DRRX,DURECT Corporation,1.23,-0.28722222222222227,-0.007,15.00,-0.23351400180668477,3.4818943, -6.19 ,-25.508, 220.66 Mil ,310605376,$-35.99,$32.80,1.0250000000000001,1.0083333333333333,1.21,1.2,0.045900002,-1.58 
FLYW,Flywire Corporation - Voting,38.89,undefined,None,N/A,undefined,None, -181.13 ,-428.356, 3.76 Bil ,1030624000,$0.00,$105.11,1.4075280492218605,1.4057184220050671,38.84,27.63,0.0016,24.13 
DXCM,"DexCom, Inc.",505.55,226.29357142857145,5.205,16.40,0.4476185766562584,26.370104, 113.45 ,119.617, 49.52 Bil ,49736560640,$101,"$2,506",1.6541242679056376,1.645879004024474,503.03,305.63,0.0502,13.50 
DSP,Viant Technology Inc.,13.78,undefined,None,N/A,undefined,None, 27.59 ,19.085, 876.76 Mil ,312236992,$,$113.4,1.0147275405007363,1.0132547864506627,13.76,13.58,0.090100005,5.80 
DTIL,"Precision BioSciences, Inc.",9.18,undefined,-1.89,N/A,undefined,9.153696, -10.94 ,-4.64, 398.70 Mil ,428188672,$-3.9,$129.6,2.0606060606060606,2.035914702581369,9.07,4.455,0.111099996,1.44 
ENNVU,ECP Environmental Growth Opport,9.99,undefined,None,,undefined,None,Not Found!,None, - ,76800000,$,$0.00,1.018348623853211,1.019367991845056,10,9.81,None,N/A 
DVAX,Dynavax Technologies Corporatio,11.62,undefined,-0.782,N/A,undefined,22.589119, 68.89 ,-66.588, 1.29 Bil ,999617536,$101.4,$564.5,3.2458100558659213,3.244329608938547,11.6147,3.58,0.19479999,-0.29 
ENVI,Environmental Impact Acquisitio,9.83,undefined,None,,undefined,None,Not Found!,None, 254.61 Mil ,252601280,$,$0.32,1.0293193717277487,1.0272251308900524,9.81,9.55,0.0058,
DXPE,"DXP Enterprises, Inc.",29.4,-93.90071428571429,-1.887,20.00,-3.1939018464528672,1.6179837, -126.97 ,25.583, 822.39 Mil ,846609280,$115.7,$516.5,1.9066147859922178,1.8994811932555122,29.29,15.42,0.0374,1.89 
FRONW,,,,Key Error,,,, -230.25 ,, - ,,$,$16.61,,,,,,
DYAI,"Dyadic International, Inc.",4.51,undefined,-0.379,N/A,undefined,5.064378, -8.94 ,None, 106.93 Mil ,79401592,$-6.98,$3.29,1.4317460317460318,1.406920634920635,4.4318,3.15,0.0374,20.80 
EPHY,Epiphany Technology Acquisition,9.66,undefined,None,,undefined,None,Not Found!,None, 494.26 Mil ,483060000,$,$0.01,1.0083507306889352,1.0073068893528183,9.65,9.58,0.0004,N/A 
EACPU,Edify Acquisition Corp.,9.99,undefined,None,,undefined,None,Not Found!,None, - ,343318848,$,$0.03,1.022517911975435,1.022517911975435,9.99,9.77,None,
FGM,First Trust Germany AlphaDEX Fu,57.519,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.378030666027791,1.3749401054144705,57.39,41.74,,Not Found!
ECOL,"US Ecology, Inc.",35.31,-70.00714285714287,-2.97,5.00,-1.9826435246995997,1.8352367, 54.01 ,13.336, 1.88 Bil ,1937986816,$43.8,"$1,216.2",1.1813315490130478,1.1582469053195048,34.62,29.89,0.023599999,0.94 
FICS,First Trust International Devel,35.58,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.186,1.1936666666666667,35.81,30,,Not Found!
ENVB,"Enveric Biosciences, Inc.",1.65,undefined,None,N/A,undefined,None, -2.67 ,None, 15.54 Mil ,24187586,$-8.51,$4.88,1.114864864864865,1.0810810810810811,1.6,1.48,0.0555,2.70 
FRSGW,,,,Key Error,,,, -398.41 ,, - ,,$,$21.55,,,,,,
DXYN,"The Dixie Group, Inc.",3.77,12.802253968253968,-0.601,-20.70,3.395823333754368,0.92885846, 9.02 ,13.41, 158.68 Mil ,155192960,$3.0,$180.4,4.9605263157894735,4.924605263157895,3.7427,0.76,0.012999999,1.41 
EAR,"Eargo, Inc.",21.53,undefined,None,59.20,undefined,None, -13.46 ,-38.898, 677.89 Mil ,1284103552,$-47.33,$39.63,1.0198957839886311,1.0101847465656086,21.325,21.11,0.1908,11.79 
FINX,Global X FinTech ETF,48.26,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.356379988757729,1.3600337268128162,48.39,35.58,,Not Found!
FID,First Trust S&P International D,17.925,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2998549673676578,1.300942712110225,17.94,13.79,,Not Found!
EH,EHang Holdings Limited,21.26,undefined,None,N/A,undefined,None, -99.67 ,-24.262, 1.23 Bil ,2064792320,$-23.48,$31.63,2.7361647361647363,2.756756756756757,21.42,7.77,None,21.91 
EBIX,"Ebix, Inc.",27.4,93.99761904761905,2.91,10.00,3.430570038234272,1.3516138, 10.7 ,12.382, 1.49 Bil ,1728951680,$53.3,$864.4,1.5367358384744814,1.5092540661805947,26.91,17.83,0.21030001,2.23 
ENLV,Enlivex Therapeutics Ltd.,9.58,undefined,-0.985,N/A,undefined,2.0868688, -7.59 ,-6.97, 98.71 Mil ,79048984,$-16.19,$4.98,2.133630289532294,2.1425389755011133,9.62,4.49,0.0069,N/A 
DZSI,DZS Inc.,13.76,-82.90333333333332,-1.666,20.00,-6.0249515503875966,2.76574, -11 ,-63.322, 333.70 Mil ,545072768,$-2.1,$126.3,1.5761741122565864,1.526918671248568,13.33,8.73,0.0139999995,2.81 
EBAY,eBay Inc.,72.83,146.64136666666667,4.123,11.87,2.013474758570186,13.251446, 8.75 ,13.351, 39.81 Bil ,48436383744,"$2,480","$18,807",1.6055996472663139,1.6071428571428572,72.9,45.36,0.0348,4.33 
ENFA,"890 5th Avenue Partners, Inc.",9.86,undefined,None,,undefined,None,Not Found!,None, 362.38 Mil ,364308000,$,$0.13,1.0303030303030303,1.0303030303030303,9.86,9.57,None,N/A 
FRWAW,,,,Key Error,,,, -228.15 ,, - ,,$0.00,$17.64,,,,,,N/A 
FJP,First Trust Japan AlphaDEX Fund,50.1983,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.083962427121572,1.0719067156121787,49.64,46.31,,Not Found!
DYN,"Dyne Therapeutics, Inc.",15.69,undefined,None,N/A,undefined,None, -4.04 ,-8.135, 389.88 Mil ,611269696,$-98.09,$14.55,1.1622222222222223,1.1400000000000001,15.39,13.5,0.0619,N/A 
FIXD,First Trust TCW Opportunistic F,54.05,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0271759787153174,1.0264158114785253,54.01,52.62,,Not Found!
FKU,First Trust,44.305,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4967905405405404,1.4871621621621622,44.02,29.6,,Not Found!
