TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
EWX,,59.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,59.2113,43.73,,Not Found!,,-59.18
EWV,,13.2333,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.28,11.3,,Not Found!,,-13.2333
EWY,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
EXD,,11.42,,Unexpected error:<class 'TypeError'>,,,None,, 111.46 Mil ,,$0.00 ,None,None,,,$2.65 ,None,,,11.36,8.78,,Not Found!,,-11.42
EWZ,,31.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,32.34,26.56,,Not Found!,,-31.85
EXG,,10.17,,Unexpected error:<class 'TypeError'>,N/A,,None,, 3.09 Bil ,,$0.00 ,None,None,,,$53.20 ,None,,,10.17,7.09,,Not Found!,,-10.17
EXN,Excellon Resources Inc.,1.47,undefined,None,,undefined,None,-0.58, 50.14 Mil ,76830968,($4.03),-6920250,8332000,-39918076,0.257,$24.08 ,8740000,1.176,1.184,1.48,1.25,None,43.77,-24.26,-1.213
EXK,Endeavour Silver Corporation,4.15,undefined,0.008,N/A,undefined,4.210526,9.29, 596.45 Mil ,606677632,$17.20 ,22103500,135215008,-558779680,0.793,$46.70 ,8909000,1.387959866,1.418060201,4.24,2.99,None,7.97,13.645,-3.357
EXP,Eagle Materials Inc,136.91,214.2624,8.116,8,1.564987218,4.277296,4.29, 6.49 Bil ,7047984640,$619 ,466316000,306542016,-5507611200,7.319,"$1,499 ",1047924992,1.651906371,1.636824324,135.66,82.88,0.0229,11.14,13.544,-129.591
EXPR,"Express, Inc.",4.56,488.067008,-6.274,-57.12,107.0322386,30.33557,0.79, 1.22 Bil ,1281233664,($103),-57023624,33852000,-265633248,0.505,"$1,274 ",955414016,8,7.859649123,4.48,0.57,0.051,-9.63,-11.3,-4.055
EXI,,118.7519,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,118.23,90.04,,Not Found!,,-118.7519
EXR,Extra Space Storage Inc,172.43,102.5672,4.421,6,0.594833846,7.8271413,2.62, 28.44 Bil ,29031903232,$836 ,384381248,56006000,-22820844176,0.419,"$6,102 ",5678843904,1.621649581,1.606884228,170.86,106.33,0.023,25.88,29.671,-172.011
EXTN,Exterran Corporation,4.42,undefined,-3.444,N/A,undefined,0.57218313,0.07, 708.47 Mil ,681336192,($93.00),58365624,45493000,-105957400,1.409,$985.00 ,608318016,1.59566787,1.602888087,4.44,2.77,0.0846,5.65,5.319,-3.011
EYLD,,35.89,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.5,27.883,,Not Found!,,-35.89
EZA,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
EZM,,53.59,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.4143,34.98,,Not Found!,,-53.59
EZJ,,46.6203,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,45.933,34.54,,Not Found!,,-46.6203
EZU,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
F$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
F$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FACA,Figure Acquisition Corp. I,9.82,undefined,None,,undefined,None,, 402.34 Mil ,397823616,$,None,985917,-402335203,0.025,$0.06 ,0,1.01973001,1.017653167,9.8,9.63,None,Not Found!,None,-9.795
F,Ford Motor Company,14.89,128.122624,0.994,72.06,8.604608731,1.7840707,1.08, 167.59 Bil ,1.78511E+11,"$15,207 ",1555624960,25042999296,-35310598144,6.269,"$213,748 ",1.48226E+11,2.031377899,2.025920873,14.85,7.33,0.0211,9.44,16.884,-8.621
FACT,Freedom Acquisition I Corp.,9.78,undefined,None,,undefined,None,, 420.73 Mil ,419865888,$,None,602848,-420728416,0.014,$0.11 ,0,1.01875,1.014583333,9.74,9.6,None,Not Found!,None,-9.766
FAIL,,22.755,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.515,21.07,,Not Found!,,-22.755
FAM,First Trust/Aberdeen Global Opp,10.1,undefined,0.39,N/A,undefined,0.88638765,, 142.35 Mil ,141496832,$47.31 ,4594790,2412020,-99766924,0.238,$43.33 ,42540556,1.071049841,1.065747614,10.05,9.43,0.0016,Not Found!,None,-9.862
FAF,First American Corporation (New,70.87,66.69216,7.719,-3.1,0.941049245,1.5653099,, 7.39 Bil ,7050666496,"$1,070 ",3061586944,2271712000,-5484781824,20.667,"$10,152 ",1897171968,1.608853575,1.590238365,70.05,44.05,0.0221,4.77,4.389,-50.203
FAN,,20.58,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.11,17.73,,Not Found!,,-20.58
FAPR,,31.274,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,31.26,29.545,,,,-31.274
FAS,,127.52,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,126.21,31.13,,Not Found!,,-127.52
FAX,592314,4.29,undefined,0.103,,undefined,0.89892465,, 1.46 Bil ,1524306176,$199.10 ,10761057,9308684,-1026060532,0.038,$490.20 ,471000000,1.134920635,1.103174603,4.17,3.78,None,Not Found!,None,-4.252
FBC,"Flagstar Bancorp, Inc.",53.82,194.04,11.55,2,3.605351171,1.2094231,, 6.20 Bil ,4626059776,"($4,016)",None,2769999872,-81805824,52.4,"$24,567 ",4717000192,1.860352575,1.846180436,53.41,28.93,0.040999997,Not Found!,None,-1.42
FATT,,23.8756,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.7414,22.09,,Not Found!,,-23.8756
FAUG,,36.9539,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.9067,31.56,,Not Found!,,-36.9539
FAZ,,21.07,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.55,20.47,,Not Found!,,-21.07
FBCG,,33.13,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,32.87,23.71,,,,-33.13
FBHS,"Fortune Brands Home & Security,",95.42,121.96864,4.432,8.7,1.278229302,4.552142,3.68, 15.36 Bil ,15489303552,$654 ,553762496,460000000,-12646363392,3.336,"$4,653 ",2766700032,1.210760056,1.196167999,94.27,78.81,0.015,12.82,12.653,-92.084
FBGX,,716.1792,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,724.8434,412.01,,Not Found!,,-716.1792
FBCV,,28.52,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,28.34,20.34,,,,-28.52
FBND,,53.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,52.92,52.13,,Not Found!,,-53.04
FBK,FB Financial Corporation,44.41,undefined,2.746,N/A,undefined,1.5811404,, 679.60 Mil ,488653216,($198.90),None,1759278976,-342248576,37.144,"$10,546.60 ",263318000,1.688593156,1.678326996,44.14,26.3,0.026800001,Not Found!,None,-7.266
FBP,First BanCorp. New,13.64,26.7472,0.73,14.4,1.960938416,1.361918,, 607.88 Mil ,922232320,$382.70 ,None,2790598912,-161170432,13.464,"$19,165.00 ",905657024,2.331623932,2.326495726,13.61,5.85,0.043899998,Not Found!,None,-0.176
FBT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FCAX,Fortress Capital Acquisition Co,9.78,undefined,None,,undefined,None,N/A , 489.69 Mil ,488967296,$,None,1032714,-488467286,0.021,$0.00 ,0,1.029473684,1.026315789,9.75,9.5,None,Not Found!,None,-9.759
FCF,First,14.36,29.2776,1.109,8,2.038830084,1.2667726,, 1.38 Bil ,1341557120,$121.70 ,None,323704992,-1062723168,3.383,"$8,296.00 ",377305984,1.753357753,1.742368742,14.27,8.19,0.0297,Not Found!,None,-10.977
FCG,,17.95,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,18.14,5.78,,Not Found!,,-17.95
FC,Franklin Covey Company,42.86,-29.6288,-0.788,15,-0.69129258,10.292215,4.09, 607.31 Mil ,456585760,$34.20 ,None,35757000,-577725688,2.528,$138.30 ,34752000,2.597575758,2.580606061,42.58,16.5,0.0277,30.45,22.187,-40.332
FCLD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FCO,17210,7.98,undefined,-0.447,,undefined,1.208556,, 89.45 Mil ,91061704,$16.55 ,1726278,284978,-68819230,0.033,$21.91 ,20300000,1.22392638,1.213190184,7.91,6.52,None,Not Found!,None,-7.947
FCN,"FTI Consulting, Inc.",140.38,157.178192,6.001,7.87,1.119662288,3.3011436,4.27, 5.19 Bil ,4951548928,$208 ,191284496,233420992,-4631403840,7.033,"$1,449 ",650710016,1.479709076,1.47406978,139.845,94.87,0.057800002,14.49,14.137,-133.347
FCOM,,54.44,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,54.0321,38.41,,Not Found!,,-54.44
FCOR,,55.235,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,54.97,53.15,,Not Found!,,-55.235
FCPT,"Four Corners Property Trust, In",27.21,undefined,1.08,N/A,undefined,2.4407754,1.74, 2.89 Bil ,2907478272,$113.70 ,87835752,28561000,-2043298328,0.375,$904.00 ,859508992,1.093649518,1.08681672,27.04,24.88,0.025899999,20.14,20.074,-26.835
FCPI,,31.28,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,31.2903,23.04,,,,-31.28
FCRX,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FCRW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FCTR,,34.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,34.28,24.3,,Not Found!,,-34.37
FCT,First Trust Senior Floating Rat,12.1,undefined,0.123,N/A,undefined,0.9504327,, 448.86 Mil ,464133248,$24.05 ,-2801040,696581,-312925595,0.027,$153.21 ,136000000,1.161228407,1.156429942,12.05,10.42,0.0036,Not Found!,None,-12.073
FCX,"Freeport-McMoRan, Inc.",34.32,52.26368,1.228,18.1,1.522834499,4.5756803,1.97, 53.49 Bil ,60709527552,"$4,407 ",4780125184,6429000192,-43589541376,4.379,"$24,501 ",9694999552,2.08,2.054545455,33.9,16.5,0.0174,6.77,7.729,-29.941
FDD,,13.905,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.9,9.68,,Not Found!,,-13.905
FDEU,,12.78,,Unexpected error:<class 'TypeError'>,,,None,, 273.90 Mil ,,$7.20 ,None,None,,,$79.87 ,None,,,12.77,9.25,,Not Found!,,-12.78
FDEM,,26.081,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.95,23.125,,Not Found!,,-26.081
FDEV,,28.7184,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.58,24.1,,Not Found!,,-28.7184
FDHT,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FDEC,,33.6898,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,33.66,29.91,,,,-33.6898
FDG,,83.45,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,82.7401,61.55,,,,-83.45
FDHY,,55.95,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,55.6,53.6,,Not Found!,,-55.95
FDL,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FDIS,,81.7,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,81.2668,59.81,,Not Found!,,-81.7
FDLO,,48.55,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,48.425,37.785,,Not Found!,,-48.55
FDM,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FDMO,,49.8505,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,49.625,38.76,,Not Found!,,-49.8505
FDN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FDP,"Fresh Del Monte Produce, Inc.",33.59,86.32,1.66,24,2.569812444,0.8873003,2.74, 2.20 Bil ,2180785920,$25 ,-38587500,19600000,-1566765568,0.412,"$1,529 ",666400000,1.621921777,1.609126026,33.325,20.71,0.026700001,9.29,9.641,-33.178
FDRR,,42.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,42.27,31.06,,Not Found!,,-42.37
FDS,FactSet Research Systems Inc.,401.66,237.58656,10.04,6.29,0.591511627,15.48346,9.29, 15.30 Bil ,14704538624,$494 ,381244736,676700992,-14506951872,17.912,"$1,206 ",882545984,1.365215322,1.348611536,396.775,294.21,0.0164,26.32,28.392,-383.748
FDRV,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FDWM,,20.2401,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.1563,19.65,,Not Found!,,-20.2401
FDVV,,37.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,37.84,26.62,,Not Found!,,-37.84
FDX,FedEx Corporation,222.95,366.14968,11.357,11.65,1.642295044,2.6972477,2.58, 88.83 Bil ,1.00998E+11,"$3,538 ",3530874880,7087000064,-52201018880,26.508,"$57,727 ",36461998080,1.030553758,1.023851345,221.5,216.34,0.0155,7.84,8.596,-196.442
FEDL,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FE,FirstEnergy Corp.,36.43,26.299008,2.468,-1.84,0.721905243,2.6766186,0.65, 42.71 Bil ,43009122304,$29 ,-388624992,1280999936,-18419060224,2.355,"$36,933 ",24192999424,1.392051968,1.382690103,36.185,26.17,0.039300002,11.15,11.42,-34.075
FEBZ,,28.045,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,28.2002,24.931,,,,-28.045
FEDM,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FEDU,Four Seasons Education (Cayman),0.977,undefined,-0.094,N/A,undefined,0.07334093,0.95,"-8,276,000.00",-260079392,$0.00 ,31835124,505916000,458142128,10.936,$49.66 ,146208000,1.843396226,1.740188679,0.9223,0.53,None,2.26,12.521,9.959
FEI,,7.49,,Unexpected error:<class 'TypeError'>,,,None,, 427.69 Mil ,,($1.75),None,None,,,$96.05 ,None,,,7.43,4.88,,Not Found!,,-7.49
FEHY,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FEDX,,28.9608,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,29.19,22.548,,,,-28.9608
FEIG,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FEN,17547,13.86,undefined,-5.603,N/A,undefined,1.101339,, 336.98 Mil ,332502560,$15.31 ,1082174,4018397,-266275427,0.207,$84.59 ,70700000,1.523076923,1.518681319,13.82,9.1,0.0005,Not Found!,None,-13.653
FENG,Phoenix New Media Limited,1.25,19.283936,0.874,5.29,15.4271488,0.05748427,1.91,"-147,893,000.00",-1369528704,$0.00 ,None,1553336064,1460892136,21.34,$146.90 ,42559000,1.116071429,1.098214286,1.23,1.12,None,8.72,94.142,20.09
FERG,Ferguson plc,141.16,undefined,None,,undefined,None,5.31, 34.09 Bil ,32988602368,"$1,295 ",1631374976,1723000064,-30035047168,7.695,"$8,675 ",3996999936,1.406676632,1.414848032,141.98,100.35,None,13.2,17.272,-133.465
FEO,First Trust/Aberdeen Emerging O,14.4802,undefined,1.792,,undefined,0.8898594,, 76.81 Mil ,81458712,$7.35 ,2102835,718857,-70988351,0.144,$6.34 ,5800000,1.198692053,1.18634106,14.331,12.08,0.0001,Not Found!,None,-14.3362
FENY,,15.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,15.31,7.18,,Not Found!,,-15.16
FET,"Forum Energy Technologies, Inc.",22.09,-3597.78528,-15.993,132.1,-162.8694106,0.32741433,-0.25, 336.73 Mil ,344537856,$6.90 ,103014248,100810000,-23518216,18.001,$442.50 ,309987008,3.248529412,3.229411765,21.96,6.8,0.0771,-16.31,-2.61,-4.089
FEUS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FEUL,,118.88,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,109.89,60.726,,Not Found!,,-118.88
FF,FutureFuel Corp.,7.45,31.376,1.06,10,4.211543624,0.87989646,3.53, 184.15 Mil ,191153184,$7.70 ,14975750,143832000,-183367136,3.287,$85.00 ,634000,1.047819972,1.043600563,7.42,7.11,0.030199999,15.12,38.562,-4.163
FEZ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FEVR,,28.6241,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.4846,23.47,,Not Found!,,-28.6241
FFA,First Trust Enhanced Equity Inc,20.25,undefined,2.503,N/A,undefined,1.1089845,, 402.98 Mil ,418218816,$0.00 ,None,5217513,-400033687,0.261,$1.30 ,0,1.416083916,1.416783217,20.26,14.3,0.0014,Not Found!,None,-19.989
FFC,,22.42,,Unexpected error:<class 'TypeError'>,N/A,,1.0945177,, 1.49 Bil ,,$34.60 ,39924056,None,,,$479.40 ,449575008,,,22.44,20.53,,Not Found!,,-22.42
FFEB,,37.065,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,37.0411,30.337,,Not Found!,,-37.065
FFND,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
FFIU,,26.285,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.22,25.65,,Not Found!,,-26.285
FFHG,,35.8956,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.77,24.3,,Not Found!,,-35.8956
FFR,,50.8749,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.5768,37.05,,Not Found!,,-50.8749
FFSG,,35.9598,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.83,26.175,,Not Found!,,-35.9598
FFTG,,29.265,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,29.1839,26.77,,Not Found!,,-29.265
FFTI,,23.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.931,23.33,,Not Found!,,-23.99
FGB,,4.06,,Unexpected error:<class 'TypeError'>,N/A,,None,, 62.39 Mil ,,$6.66 ,None,None,,,$7.23 ,None,,,4.065,2.31,,Not Found!,,-4.06
FFTY,,47.3505,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,46.66,35.58,,Not Found!,,-47.3505
FGD,,25.3137,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.2901,17.49,,Not Found!,,-25.3137
FHI,"Federated Hermes, Inc.",33.05,undefined,None,0.75,undefined,None,4.56, 3.04 Bil ,2921828352,$263 ,280757120,424200992,-2878067936,4.532,$883 ,196588992,1.513971599,1.490609253,32.54,21.83,0.035099998,6.97,6.694,-28.518
FHLC,,63.82,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,63.43,50.55,,Not Found!,,-63.82
FHN,First Horizon Corporation,16.52,59.9616,2.082,9.5,3.629636804,1.2216201,,"-858,121,000.00",-509968832,"$1,627 ",None,14961000448,5747401728,27.085,"$79,343 ",4140999936,1.689161554,1.680981595,16.44,9.78,0.0174,Not Found!,None,10.565
FGRO,,21.09,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.96,17.805,,Not Found!,,-21.09
FHN$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FHN$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FHN$E,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FHN$D,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FHS,First High-School Education Gro,3.16,undefined,None,N/A,undefined,None,-0.07, 93.94 Mil ,185948608,$0.00 ,95644752,148756000,62206864,5.139,$71.02 ,139420000,1.201520913,1.125475285,2.96,2.63,None,8.66,1.609,1.979
FHN$F,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
FIBR,,99.9648,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,99.735,99.3,,Not Found!,,-99.9648
FIDI,,20.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.64,15.123,,Not Found!,,-20.6
FIEE,,208.443,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,185.6578,107.7,,Not Found!,,-208.443
FIF,,13.15,,Unexpected error:<class 'TypeError'>,N/A,,None,, 277.77 Mil ,,$5.92 ,None,None,,,$63.96 ,None,,,13.16,9.2,,Not Found!,,-13.15
FICO,Fair Isaac Corproation,406.45,361.49888,8.98,16.66,0.889405536,36.168137,8.73, 12.26 Bil ,15625708544,USD462,312666112,144662000,-11577844240,4.948,"USD1,464",940646016,1.069605263,1.054368421,400.66,380,0.024,24.01,38.926,-401.502
FIDU,,53.55,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.3437,39.06,,Not Found!,,-53.55
FIGB,,50.19,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.065,49.335,,Not Found!,,-50.19
FIGS,"FIGS, Inc.",37.34,undefined,None,3.2,undefined,None,70.42, 5.61 Bil ,6098788352,$0.00 ,None,163968000,-5575736320,1.019,$50.50 ,0,1.321769912,1.264070796,35.71,28.25,0.1451,-365.57,270.372,-36.321
FIHD,,220.2175,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,220.5633,138.26,,Not Found!,,-220.2175
FINS,None,16.8,undefined,None,,undefined,0.83806676,, 384.97 Mil ,313353088,($3.74),1758056,100000,-256051776,0.009,$129.69 ,116363000,1.048034934,1.046163444,16.77,16.03,None,Not Found!,None,-16.791
FILL,,18.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,18.52,9.51,,Not Found!,,-18.42
FINV,FinVolution Group,5.63,undefined,None,0.99,undefined,None,3.46, 915.71 Mil ,-3197190144,$294 ,4076190720,4857872896,3194455808,17.08,$906 ,30111000,2.955380577,2.965879265,5.65,1.905,None,2.01,-0.728,11.45
FIS,Fidelity National Information S,121.3,10.304,0.25,17.26,0.084946414,1.5095075,1.52, 92.26 Bil ,95576104960,"$3,518 ",4333624832,1300999936,-73372061952,2.106,"$33,884 ",19416999936,1.025532634,1.01411904,119.95,118.28,0.0095,20.42,20.773,-119.194
FISK,"Empire State Realty OP, L.P. Se",10.33,undefined,0.393,,undefined,1.5865458,1.09, 4.58 Bil ,4963138560,$126.90 ,168561744,567102016,-2255446720,1.985,"$2,390.30 ",2172802048,1.990366089,1.988439306,10.32,5.19,None,17.53,22.003,-8.345
FIV,,9.67,,Unexpected error:<class 'TypeError'>,,,None,, 484.24 Mil ,,($15.65),None,None,,,$152.30 ,None,,,9.64,8.305,,Not Found!,,-9.67
FISR,,30.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.88,29.995,,Not Found!,,-30.99
FITE,,51.6219,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,51.4088,35.45,,Not Found!,,-51.6219
FIVA,,23.845,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.905,17.88,,Not Found!,,-23.845
FIVG,,36.71,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.36,28.09,,Not Found!,,-36.71
FIW,,87.08,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,86.2896,61.92,,Not Found!,,-87.08
FIX,"Comfort Systems USA, Inc.",78.09,128.612,4.345,10,1.646971443,3.9208436,4.17, 3.04 Bil ,2954028032,$212 ,167337120,53659000,-2793293448,1.483,"$1,003 ",258336000,1.790233838,1.769830353,77.2,43.62,0.023699999,11.83,12.305,-76.607
FJUL,,35.09,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.0261,30.431,,Not Found!,,-35.09
FJUN,,36.6278,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.54,31.482,,Not Found!,,-36.6278
FL,"Foot Locker, Inc.",47.53,459.316,6.05,38.95,9.663707132,1.6720871,3.23, 6.11 Bil ,7108134912,$695 ,1431500032,1963000064,-2934631168,18.958,"$4,244 ",3160999936,1.325432236,1.315114334,47.16,35.86,0.0535,3.83,7.514,-28.572
FJAN,,33.2771,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,33.26,29.6,,,,-33.2771
FLAX,,26.8857,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.8766,24.257,,Not Found!,,-26.8857
FLBL,,25.035,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.01,23.9,,Not Found!,,-25.035
FLAU,,29.9995,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.0299,23.09,,Not Found!,,-29.9995
FLBR,,19.8416,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.19,16.5,,Not Found!,,-19.8416
FLC,,24.16,,Unexpected error:<class 'TypeError'>,N/A,,1.0938638,, 355.88 Mil ,,$8.01 ,9160625,None,,,$115.23 ,107900000,,,24,21.12,,Not Found!,,-24.16
FLCA,,33.33,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.46,23.52,,Not Found!,,-33.33
FLCB,,25.235,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.195,24.941,,Not Found!,,-25.235
