TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW
EXG,,9.47,,None,N/A,,None,,,None,None,,,None,,,9.41,8.73,,,,,,,,,
EXI,,112.05,,None,,,None,Not Found!,,,,,,,,,111.19,107.09,,,,,,,,,
EXN,Excellon Resources Inc.,0.81,undefined,-1.305,,undefined,1.6570859,-8.71 ,38217988,18588876,4951000,-22491178,0.15,9453000,1.3278688524590165,1.3081967213114756,0.798,0.61,None,0.5623637040196764,33054900,USD,Canada,none,30.648,undefined,undefined
EXPR,"Express, Inc.",3.16,68.81852845070422,-1.142,-57.12,21.778015332501337,None,1.58 ,1184821376,21745000,36795000,-193823432,0.549,902428992,1.1532846715328466,1.1295620437956204,3.095,2.74,0.0617,0.324280230612531,67056200,USD,United States,hold,377.452,-19.54158342943029,-6.184045389060218
EXP,Eagle Materials Inc,121.22,167.7980281690141,8.205,8.00,1.3842437565501904,3.8857074,4.32 ,7428251648,398833248,45214000,-5004857552,1.112,851342976,1.0151578594757558,1.009881919437233,120.59,119.41,0.0173,9.805630834515501,40673900,USD,United States,buy,13.421,200.53205593966916,1.654281933176614
EXR,Extra Space Storage Inc,213.36,96.76033802816904,5.384,6.00,0.45350739608253204,9.558975,3.01 ,35874000896,371546880,65565000,-28548495032,0.49,5879367168,1.5538562377102907,1.5478115213749908,212.53,137.31,0.0228,2.774974457025065,133892000,USD,United States,buy,34.395,49.87137193188709,0.23374283807596122
EXK,Endeavour Silver Corporation,4.68,undefined,0.209,N/A,undefined,3.5323741,9.07 ,610935040,-12162875,108123000,-728840456,0.634,7980000,1.397014925373134,1.397014925373134,4.68,3.35,None,-0.07135283478814906,170460992,USD,Canada,none,13.773,undefined,undefined
EYLD,,31.76,,None,,,None,Not Found!,,,,,,,,,31.875,29.02,,,,,,,,,
EZA,,54.39,,None,,,None,Not Found!,,,,,,,,,54.55,42.02,,,,,,,,,
EZM,,53.12,,None,,,None,Not Found!,,,,,,,,,52.96,49.4,,,,,,,,,
EZJ,,35.8407,,None,,,None,Not Found!,,,,,,,,,35.5577,33.8,,,,,,,,,
EXTN,Exterran Corporation,6.48,undefined,-3.484,N/A,undefined,1.0818758,0.05 ,662619200,67965128,57520000,-175272160,1.727,605574976,2.4269662921348316,2.3895131086142323,6.38,2.67,0.080699995,2.0407742105958513,33303600,USD,United States,buy,5.39,undefined,undefined
EZU,,42.16,,None,,,None,Not Found!,,,,,,,,,41.93,37.5,,,,,,,,,
F$B,,,,,,,,,,,,,,,,,,,,,,,,,,,
F$C,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACT,Freedom Acquisition I Corp.,9.79,undefined,None,,undefined,None,,417499360,None,381890,-422458750,0.009,0,1.0197916666666667,1.01875,9.78,9.6,None,undefined,34500000,USD,United States,none,None,undefined,undefined
FACA,Figure Acquisition Corp. I,9.78,undefined,None,,undefined,None,,403699840,None,853737,-401645975,0.021,0,1.0155763239875388,1.0145379023883696,9.77,9.63,None,undefined,28750000,USD,United States,none,None,undefined,undefined
FAF,First American Corporation (New,59.49,219.45286309859156,11.292,7.18,3.68890339718594,1.1605777,,9115795456,3773793792,2005106048,-4487612032,18.267,2509199104,1.0331712400138937,1.0,57.58,57.58,0.0171,34.380039465413105,109767000,USD,United States,buy,4.805,668.1542768444453,11.231371269867967
FAIL,,20.92,,None,,,None,Not Found!,,,,,,,,,20.9895,20.55,,,,,,,,,
FAM,First Trust/Aberdeen Global Opp,7.29,undefined,0.717,N/A,undefined,0.68439984,,112809600,4594790,2412020,-70877044,0.238,42540556,1.0399429386590586,1.0313837375178319,7.23,7.01,0.0029,0.45327815484176465,10136800,USD,United States,none,None,undefined,undefined
FAN,,19.84,,None,,,None,Not Found!,,,,,,,,,19.71,17.39,,,,,,,,,
F,Ford Motor Company,14.96,76.15000676056337,0.713,77.67,5.090241093620546,1.6435515,1.30 ,175247491072,10372249600,36457000960,-23686410240,9.105,139485003776,1.3429084380610412,1.329443447037702,14.81,11.14,0.020399999,2.642348757349486,3925390080,USD,United States,buy,10.8,282.2088018736741,18.864224724176072
FAS,,108.89,,None,,,None,Not Found!,,,,,,,,,109,92.91,,,,,,,,,
FAUG,,37.8417,,None,,,None,Not Found!,,,,,,,,,37.7883,35.45,,,,,,,,,
FAX,592314,3.36,undefined,0.719,,undefined,0.714438,,1362493568,16060580,16826444,-812955124,0.068,500000000,1.0434782608695652,1.0372670807453415,3.34,3.22,None,0.06483988437439442,247696000,USD,Singapore,none,None,undefined,undefined
FATH,Fathom Digital Manufacturing Co,6.45,undefined,-3.935,,undefined,1.7019521,,261331088,None,10531000,-308924392,1.363,170256992,1.2797619047619049,1.2215079365079364,6.1564,5.04,None,undefined,51608300,USD,United States,none,13.154,undefined,undefined
FAZ,,19.76,,None,,,None,Not Found!,,,,,,,,,19.03,15.77,,,,,,,,,
FAPR,,32.12,,None,,,None,,,,,,,,,,31.9,29.545,,,,,,,,,
FBCV,,29.61,,None,,,None,Not Found!,,,,,,,,,29.72,27.21,,,,,,,,,
FBCG,,29.22,,None,,,None,Not Found!,,,,,,,,,28.725,26.21,,,,,,,,,
FBC,"Flagstar Bancorp, Inc.",40.02,145.79678873239436,11.203,2.00,3.643098169225246,0.79003114,,4171933184,None,2299000064,209302016,43.489,3860000000,1.0141915864166244,1.0,39.46,39.46,0.078200005,undefined,52863600,USD,United States,buy,None,undefined,undefined
FBGX,,683.0198,,None,,,None,Not Found!,,,,,,,,,666.9509,526.67,,,,,,,,,
FBK,FB Financial Corporation,41.19,undefined,3.901,N/A,undefined,1.3873659,,572576640,None,1797740032,-146038784,37.808,218144992,1.1772944236430674,1.1610026581301625,40.62,34.987,0.024,undefined,47711800,USD,United States,buy,None,undefined,undefined
FBHS,"Fortune Brands Home & Security,",71.93,191.38512676056342,5.418,20.00,2.6607135654186487,3.2389798,3.22 ,14169669632,396837504,471500000,-9422151456,3.434,2709799936,1.0153867871259177,1.0122811970638057,71.71,70.84,0.014199999,2.923641121605493,135734000,USD,United States,buy,10.887,103.27453426741658,1.4357644135606364
FBP,First BanCorp. New,12.83,33.71912112676056,1.188,14.40,2.628146619388976,1.2259045,,1242606976,None,2659942912,5065984,13.011,904112000,1.1792279411764706,1.168658088235294,12.715,10.88,0.0292,undefined,205644992,USD,United States,buy,None,undefined,undefined
FBND,,49.07,,None,,,None,Not Found!,,,,,,,,,48.7501,48.75,,,,,,,,,
FBRT,"Franklin BSP Realty Trust, Inc.",13.8,54.32016901408452,2.369,10.00,3.9362441314553998,0.7092605,1.23 ,3322885632,None,91374000,-506804560,2.079,2510471936,1.108433734939759,1.0923694779116466,13.6,12.45,0.0252,undefined,43951400,USD,United States,buy,None,undefined,undefined
FCAX,Fortress Capital Acquisition Co,9.86,undefined,None,,undefined,None,N/A ,487254784,None,745217,-492254751,0.015,0,1.0260145681581685,1.0260145681581685,9.86,9.61,None,undefined,40000000,USD,United States,none,None,undefined,undefined
FBT,,155.5,,None,,,None,Not Found!,,,,,,,,,154.815,136.63,,,,,,,,,
FCF,First,14.57,27.424394366197188,1.341,8.00,1.8822508144267116,1.2398669,,1585893376,None,369304992,-1010058336,3.901,383488992,1.178802588996764,1.1707119741100325,14.47,12.36,0.024600001,undefined,94932096,USD,United States,buy,None,undefined,undefined
FCLD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FCG,,24.83,,None,,,None,Not Found!,,,,,,,,,24.99,11.75,,,,,,,,,
FCO,17210,6.42,undefined,1.499,,undefined,0.9394881,,86822672,2590056,263242,-55250490,0.03,21941532,1.1567567567567567,1.1441441441441442,6.35,5.55,None,0.2962664372843822,8742320,USD,United Kingdom,none,None,undefined,undefined
FCOM,,44.86,,None,,,None,Not Found!,,,,,,,,,44.48,41.67,,,,,,,,,
FC,Franklin Covey Company,42.85,27.96169014084507,0.96,15.00,0.6525481946521603,7.4915733,4.20 ,675635136,44207376,47417000,-555986328,3.319,34633000,1.4883640152830846,1.4560958666203543,41.921,28.79,0.0095,3.0939130069636422,14288500,USD,United States,strong_buy,34.14,90.11566335775792,2.1030493199010016
FCOR,,49.69,,None,,,None,Not Found!,,,,,,,,,49.2,49.2,,,,,,,,,
FCPI,,33.83,,None,,,None,Not Found!,,,,,,,,,33.7885,28.15,,,,,,,,,
FCRX,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCPT,"Four Corners Property Trust, In",27.69,undefined,1.08,N/A,undefined,2.4600441,1.73 ,3139126528,88761000,10803000,-2144240584,0.14,911449984,1.0841816758026626,1.0790916209866874,27.56,25.54,0.026199998,1.1474856695185425,77352600,USD,United States,buy,21.103,undefined,undefined
FCN,"FTI Consulting, Inc.",160.01,145.02989971830988,7.148,7.87,0.9063802244754071,3.459202,4.43 ,5405851648,203960000,342527008,-5163863008,10.299,584668992,1.21680608365019,1.2142205323193915,159.67,131.5,0.0352,5.948350029893405,34288500,USD,United States,strong_buy,14.392,120.68950871920063,0.7542622881019976
FCT,First Trust Senior Floating Rat,12.68,undefined,1.455,N/A,undefined,0.99842525,,440072416,5998877,1432426,-327699798,0.055,126000000,1.1171806167400882,1.1136563876651984,12.64,11.35,0.0095,0.23111003667632374,25956800,USD,United States,hold,None,undefined,undefined
FCTR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDD,,12.89,,None,,,None,Not Found!,,,,,,,,,12.89,11.92,,,,,,,,,
FCX,"Freeport-McMoRan, Inc.",48.48,122.42336901408451,2.641,28.90,2.52523450936643,5.3836856,2.76 ,78927970304,6041874944,8182000128,-63728981504,5.624,9768999936,1.614923384410393,1.6064290473017988,48.225,30.02,0.0174,4.114401300788971,1468470016,USD,United States,buy,7.512,190.7227825515023,3.9340507952042554
FDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCSH,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDEM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDEU,,12.52,,None,,,None,,,None,None,,,None,,,12.52,11.15,,,,,,,,,
FDEV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDG,,70.385,,None,,,None,,,,,,,,,,69.48,61.88,,,,,,,,,
FDHT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDHY,,50.3,,None,,,None,Not Found!,,,,,,,,,50.01,49.76,,,,,,,,,
FDIS,,77.15,,None,,,None,Not Found!,,,,,,,,,76.23,69.74,,,,,,,,,
FDL,,38.17,,None,,,None,Not Found!,,,,,,,,,38.13,32.32,,,,,,,,,
FDLO,,50.44,,None,,,None,Not Found!,,,,,,,,,50.2449,45.125,,,,,,,,,
FDN,,182.77,,None,,,None,Not Found!,,,,,,,,,179.33,161.93,,,,,,,,,
FDMO,,50.3,,None,,,None,Not Found!,,,,,,,,,50.13,44.59,,,,,,,,,
FDM,,58.3265,,None,,,None,Not Found!,,,,,,,,,58.1868,56.52,,,,,,,,,
FDP,"Fresh Del Monte Produce, Inc.",26.38,77.78394366197185,1.931,24.00,2.948595286655491,0.688324,2.54 ,2062731392,5937500,19000000,-1227164864,0.4,669100032,1.0946058091286306,1.0867219917012447,26.19,24.1,0.0251,0.12488064039844023,47545400,USD,Cayman Islands,buy,10.111,5.030403261120268,0.1906900402244226
FDRR,,44.24,,None,,,None,Not Found!,,,,,,,,,44.11,41,,,,,,,,,
FDRV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDS,FactSet Research Systems Inc.,444.57,203.99131267605634,10.53,7.13,0.45885082816217093,15.186471,11.08 ,18005682176,427406880,708892992,-15990665920,18.755,856929024,1.442706474119747,1.4203147817621289,437.67,308.15,0.0185,11.307897939529912,37797200,USD,United States,hold,33.081,219.061058337282,0.4927481798980633
FDWM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDVV,,41.33,,None,,,None,Not Found!,,,,,,,,,41.25,36.161,,,,,,,,,
FEBZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEDL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FE,FirstEnergy Corp.,47.48,4.738118309859157,2.012,-6.60,0.0997918767872611,3.4553792,0.80 ,45430222848,302875008,1462000000,-25604826752,2.563,24163999744,1.3746381007527504,1.368268674001158,47.26,34.54,0.0317,0.531184435663497,570188032,USD,United States,buy,12.758,1.2509019386329119,0.02634587065359966
FEDM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FEDU,Four Seasons Education (Cayman),0.5325,undefined,-0.096,N/A,undefined,0.044864442,1.49 ,-271006560,31835124,505916000,479504794,10.936,146208000,1.658878504672897,1.7133956386292837,0.55,0.321,None,0.6881425088192571,46262400,USD,China,hold,13.047,undefined,undefined
FEHY,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDX,FedEx Corporation,203.77,587.2411785915493,18.181,17.56,2.881882409537956,2.1410055,2.52 ,170382049280,2828124928,6832999936,-46563553792,12.894,36828999680,1.0238155052002211,1.0028136461839923,199.59,199.03,0.0107,10.673418450412491,264968992,USD,United States,buy,14.535,344.7484093515769,1.6918506617832698
FEDX,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEIG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FEI,,8.23,,None,,,None,,,None,None,,,None,,,8.25,6.76,,,,,,,,,
FEN,17547,16.15,undefined,2.196,N/A,undefined,1.1157506,,375870880,-2469710,6160982,-310802282,0.317,75700000,1.2716535433070866,1.2708661417322835,16.14,12.7,0.0179,-0.1270061093512157,19445600,USD,United States,none,None,undefined,undefined
FENG,Phoenix New Media Limited,0.5899,10.494384225352114,0.614,5.29,17.790107179779817,0.02925042,0.62 ,-1508162816,None,1553324032,1510250224,21.34,33362000,1.340681818181818,1.3136363636363635,0.578,0.44,None,undefined,72790496,USD,China,buy,5.843,undefined,undefined
FENY,,21.2,,None,,,None,Not Found!,,,,,,,,,21.25,12.26,,,,,,,,,
FEO,First Trust/Aberdeen Emerging O,10.11,undefined,3.504,,undefined,0.64182323,,71522024,2102835,718857,-49748239,0.144,5800000,1.1258351893095768,1.1194543429844097,10.0527,8.98,0.0011,0.42125786289514805,4991800,USD,United States,none,None,undefined,undefined
FEUS,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FET,"Forum Energy Technologies, Inc.",21.31,-2966.5094985915493,-17.023,132.10,-139.20739083019942,0.3663917,-0.16 ,329174624,61559248,50044000,-76856584,8.81,268564000,1.4486743711760706,1.4340992522093814,21.0956,14.71,0.0749,10.837094440199845,5680420,USD,United States,hold,-3.663,1888.5239730944318,88.62149099457682
FERG,Ferguson plc,128.53,undefined,7.729,,undefined,5.535998,5.07 ,33646059520,2742000128,2166000128,-26271473152,9.783,3067000064,1.0321207741106562,1.0277443186380792,127.985,124.53,None,12.433626240895792,220531008,USD,United Kingdom,none,13.001,undefined,undefined
FEVR,,26.8635,,None,,,None,Not Found!,,,,,,,,,26.75,23.22,,,,,,,,,
FEZ,,40.03,,None,,,None,Not Found!,,,,,,,,,39.82,35.82,,,,,,,,,
FF,FutureFuel Corp.,10.19,4.815211267605634,0.21,10.00,0.4725428133077168,1.6483335,6.64 ,186168144,42200876,161951008,-277431520,3.701,639000,1.4875912408759124,1.4554744525547447,9.97,6.85,0.014400001,0.9643005081895291,43763200,USD,United States,buy,21.713,22.111003201866954,2.1698727381616245
FFA,First Trust Enhanced Equity Inc,19.78,undefined,6.213,N/A,undefined,0.9608506,,426559104,None,2272600,-389590120,0.114,0,1.0982787340366462,1.0855080510827317,19.55,18.01,0.00090000004,undefined,19982800,USD,United States,none,None,undefined,undefined
FFC,,19.38,,4.091,N/A,,0.92109007,,,33742900,None,,,470775008,,,19.28,18.15,,,,,,,,,
FFHG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FFND,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FFEB,,38.07,,None,,,None,Not Found!,,,,,,,,,37.91,34.821,,,,,,,,,
FFIU,,23.835,,None,,,None,Not Found!,,,,,,,,,23.72,23.72,,,,,,,,,
FFR,,51.69,,None,,,None,Not Found!,,,,,,,,,50.25,47.65,,,,,,,,,
FFSG,,35.0328,,None,,,None,Not Found!,,,,,,,,,35.0056,33.01,,,,,,,,,
FFTG,,29.1464,,None,,,None,Not Found!,,,,,,,,,29.1116,26.78,,,,,,,,,
FFTI,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FFTY,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FGB,,4.08,,None,N/A,,None,,,None,None,,,None,,,4.0601,3.66,,,,,,,,,
FHN$B,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGD,,25.08,,None,,,None,Not Found!,,,,,,,,,25.06,23.71,,,,,,,,,
FGRO,,17.37,,None,,,None,Not Found!,,,,,,,,,17.12,15.51,,,,,,,,,
FHI,"Federated Hermes, Inc.",32.14,58.581600000000016,2.982,7.35,1.8227006845052898,2.500772,4.39 ,2852409088,289232384,426673984,-2630404288,4.857,346067008,1.1527977044476327,1.1477761836441893,32,27.88,0.0375,3.064733487047335,94374400,USD,United States,hold,7.198,60.206905179346805,1.8732702296000872
FHLC,,67.83,,None,,,None,Not Found!,,,,,,,,,67.6701,59.18,,,,,,,,,
FHN,First Horizon Corporation,23.43,39.13149295774648,1.754,9.50,1.6701448125371952,1.6430277,,-3978946560,None,18158999552,5505448960,33.581,3956000000,1.5971370143149284,1.5923653715064758,23.36,14.67,0.0201,undefined,540750016,USD,United States,buy,None,undefined,undefined
FHN$C,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHYS,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHS,First High-School Education Gro,1.44,undefined,0.296,N/A,undefined,0.30050087,-0.45 ,115378456,None,130947000,89264472,4.524,178668992,1.3714285714285712,1.2982857142857143,1.3632,1.05,None,undefined,28946200,USD,China,buy,1.142,undefined,undefined
FIDI,,21.04,,None,,,None,Not Found!,,,,,,,,,21.0455,19.69,,,,,,,,,
FIBR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FHN$D,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHN$E,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIDU,,52.1687,,None,,,None,Not Found!,,,,,,,,,51.74,48.7,,,,,,,,,
FIEE,,184.118,,None,,,None,Not Found!,,,,,,,,,192.6485,144.642,,,,,,,,,
FHN$F,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIGB,,46.29,,None,,,None,Not Found!,,,,,,,,,46.0644,46.064,,,,,,,,,
FICO,Fair Isaac Corproation,421.18,445.438647887324,13.4,18.32,1.0575968656805261,None,8.08 ,13336582144,377398368,195354000,-11260975728,7.141,1334761984,1.228323952287906,1.2195164630056288,418.16,342.89,0.0392,13.794606702146325,27358400,USD,United States,buy,30.458,458.55604160757287,1.0887412545884725
FIF,,15.29,,None,N/A,,None,,,None,None,,,None,,,15.2556,12.17,,,,,,,,,
FIHD,,247.016,,None,,,None,Not Found!,,,,,,,,,251.665,194.17,,,,,,,,,
FILL,,22.85,,None,,,None,Not Found!,,,,,,,,,22.95,14.77,,,,,,,,,
FINS,,15.77,,1.885,,,0.8148419,,,None,None,,,128817672,,,15.57,15.44,,,,,,,,,
FISK,"Empire State Realty OP, L.P. Se",8.81,undefined,-0.046,,undefined,1.4358279,0.86 ,4661189632,212675744,423695008,-2225880672,1.507,2364564992,1.1486310299869622,1.105606258148631,8.48,7.67,None,70.6364461862929,3010850,USD,United States,none,17.791,undefined,undefined
FINV,FinVolution Group,3.89,15.17973971830986,1.251,1.29,3.9022467142184727,0.11139675,2.75 ,-3618130176,3619407616,5088333824,3983167360,17.855,19971000,1.4514925373134329,1.4328358208955223,3.84,2.68,None,12.772456439500875,283376000,USD,China,buy,-0.778,154.98206579941962,39.841148020416355
FIS,Fidelity National Information S,101.53,10.503481690140845,0.36,15.04,0.10345200128179695,1.3191032,1.25 ,75542773760,3742500096,2010000000,-60119844224,3.297,20877000704,1.1944705882352942,1.1834117647058824,100.59,85,0.0097,6.145955901016129,608937024,USD,United States,buy,19.178,179.31648687426664,1.7661428826383003
FIGS,"FIGS, Inc.",22.31,-1.0946704225352115,-0.064,5.30,-0.049066356904312484,15.998509,34.48 ,4110109952,None,180648000,-3328773568,1.105,0,1.7108895705521472,1.6334355828220861,21.3,13.04,0.13069999,undefined,151662000,USD,United States,buy,476.148,undefined,undefined
FITE,,52.0394,,None,,,None,Not Found!,,,,,,,,,51.3557,44.74,,,,,,,,,
FIVG,,36.66,,None,,,None,Not Found!,,,,,,,,,36.2653,34.34,,,,,,,,,
FIVA,,23.18,,None,,,None,Not Found!,,,,,,,,,23.21,21.7,,,,,,,,,
FISR,,28.265,,None,,,None,Not Found!,,,,,,,,,28.08,28.08,,,,,,,,,
FIW,,84.46,,None,,,None,Not Found!,,,,,,,,,83.87,76.42,,,,,,,,,
FIX,"Comfort Systems USA, Inc.",87.76,93.34630985915493,4.071,10.00,1.0636543967542722,4.048871,3.52 ,3360789248,149187632,67721000,-3067511512,1.885,379152000,1.2922986305404214,1.276395228979532,86.68,67.91,0.0174,4.139352132137298,36041300,USD,United States,buy,13.407,94.9135953678806,1.0815131650852392
FJUL,,36,,None,,,None,Not Found!,,,,,,,,,35.8824,33.9,,,,,,,,,
FJUN,,37.7088,,None,,,None,Not Found!,,,,,,,,,37.64,35.097,,,,,,,,,
FLAG,"First Light Acquisition Group, ",9.89,undefined,None,,undefined,None,Not Found!,281127648,None,1197342,-283427650,0.042,0,1.0165484633569741,1.0175763182238668,9.9,9.729,None,undefined,23000000,USD,United States,none,None,undefined,undefined
FLAX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLAU,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FJAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLBL,,24.74,,None,,,None,Not Found!,,,,,,,,,24.7174,24.04,,,,,,,,,
FLBR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FL,"Foot Locker, Inc.",28.67,514.934701971831,8.708,39.21,17.960749981577642,0.8719751,2.54 ,6556906496,688875008,1339000064,-1550594816,13.341,3558000128,1.0876327769347498,1.0724582701062215,28.27,26.36,0.059499998,6.863492427865455,100368000,USD,United States,buy,5.179,405.8624744865431,14.156347209157413
FLCA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLC,,19.65,,4.421,N/A,,0.86757785,,,7367668,None,,,113100000,,,19.5402,19.13,,,,,,,,,
FLCB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLCH,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLCO,,23.19,,None,,,None,Not Found!,,,,,,,,,23,23,,,,,,,,,
FLDZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLDR,,50.065,,None,,,None,Not Found!,,,,,,,,,49.98,48.92,,,,,,,,,
FLEE,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLFR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLEH,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLGR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLGB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLGV,,22.3158,,None,,,None,Not Found!,,,,,,,,,22.23,22.23,,,,,,,,,
FLHK,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLHY,,24.2429,,None,,,None,Not Found!,,,,,,,,,24.1143,24.07,,,,,,,,,
FLIA,,23.605,,None,,,None,Not Found!,,,,,,,,,23.57,23.57,,,,,,,,,
FLIN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLIY,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLJP,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLJH,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLLA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLKR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLLV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLMB,,24.6608,,None,,,None,Not Found!,,,,,,,,,24.59,24.59,,,,,,,,,
FLM,,53.12,,None,,,None,Not Found!,,,,,,,,,53.14,51.1,,,,,,,,,
FLME,Flame Acquisition Corp.,9.7882,undefined,None,,undefined,None,N/A ,349382336,None,295159,-350814217,0.008,365000,1.0228004179728316,1.0198537095088818,9.76,9.57,None,undefined,28750000,USD,United States,none,None,undefined,undefined
FLMX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLNG,FLEX LNG Ltd.,28.95,undefined,2.212,,undefined,1.7836437,0.84 ,2618699520,-358725120,138116000,-1398420960,2.6,1618226944,3.2711864406779663,3.2183502824858756,28.4824,8.85,0.0089,-6.751761132003026,53130600,USD,Bermuda,none,12.046,undefined,undefined
FLO,"Flowers Foods, Inc.",26.4,11.49143661971831,1.05,0.33,0.4352816901408451,3.973649,3.96 ,6480066048,205338624,185871008,-5424552800,0.879,1208291968,1.167624944714728,1.16187527642636,26.27,22.61,0.044499997,0.971350392531502,211395008,USD,United States,hold,13.437,10.630677591727865,0.4026771815048434
FLMI,,24.55,,None,,,None,Not Found!,,,,,,,,,24.45,24.45,,,,,,,,,
FLQD,,36.215,,None,,,None,Not Found!,,,,,,,,,36.2818,33.42,,,,,,,,,
FLOT,,50.54,,None,,,None,Not Found!,,,,,,,,,50.52,50.32,,,,,,,,,
FLQE,,27.9829,,None,,,None,Not Found!,,,,,,,,,28.12,26.28,,,,,,,,,
FLQG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLQM,,44.93,,None,,,None,Not Found!,,,,,,,,,44.8391,40.44,,,,,,,,,
FLQH,,28.85,,None,,,None,Not Found!,,,,,,,,,28.85,26.24,,,,,,,,,
FLQL,,44.76,,None,,,None,Not Found!,,,,,,,,,44.638,40.93,,,,,,,,,
FLRG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLQS,,36.2772,,None,,,None,Not Found!,,,,,,,,,35.1726,34.54,,,,,,,,,
FLRN,,30.51,,None,,,None,Not Found!,,,,,,,,,30.48,30.36,,,,,,,,,
FLRT,,48.185,,None,,,None,Not Found!,,,,,,,,,48.18,47.62,,,,,,,,,
FLRU,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FLR,Fluor Corporation,28.75,-171.28584000000004,-2.403,49.01,-5.9577683478260886,2.5679383,2.55 ,2655047680,-2175500,2192678912,-1909683200,15.506,1175182976,1.9951422623178348,2.0006939625260234,28.83,14.41,0.0935,-0.015384125816762368,141412000,USD,United States,none,13.781,-1.0965804882188217,-0.03814193002500249
FLS,Flowserve Corporation,36.6,32.91138028169014,1.15,14.59,0.8992180404833372,2.631501,3.24 ,5061198336,349985248,1457268992,-3182876928,11.187,2312962048,1.3001776198934283,1.2568383658969806,35.38,28.15,0.025899999,2.686655571590874,130268000,USD,United States,hold,11.937,76.88829843699901,2.1007731813387704
FLSW,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
