TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
MDWT,Midwest Holding Inc.,38.25,undefined,-11.98,N/A,undefined,1.726245,, 73.01 Mil ,47435464,($27.51),-9226174,100861448,-46959048,26.986,$905.87 ,364128,1.189365672,1.185012438,38.11,32.16,0.016900001,Not Found!,-1.438,-11.264
MDVL,"MedAvail Holdings, Inc.",2.86,undefined,-1.642,N/A,undefined,2.1671824,-1.89, 56.70 Mil ,54731336,$0.00 ,-19754500,48735000,-42323240,1.488,$19.15 ,11776000,1.079245283,1.018867925,2.7,2.65,0.0448,-1.79,-1.93,-1.372
MDRX,Allscripts Healthcare Solutions,14.14,131.5667176,4.748,8,9.304576914,1.1937673,1.87, 2.05 Bil ,2257238528,($410),81071000,229254000,-1782347152,1.834,"$1,147 ",512571008,1.479079498,1.479079498,14.14,9.56,0.2559,16.33,32.267,-12.306
ME,,7.88,,Unexpected error:<class 'TypeError'>,N/A,,None,, 2.53 Bil ,,$,-171375872,None,,,$284.48 ,None,,,8.55,7.01,,-83.42,,-7.88
MEAC,,9.8,,Unexpected error:<class 'TypeError'>,,,None,, 221.15 Mil ,,$,None,159656,,,$0.71 ,310000,,,9.79,9.63,,-5137.74,,-9.8
MEACU,,10.05,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,159656,,,$0.71 ,310000,,,10,9.88,,Not Found!,,-10.05
MEACW,,0.4251,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,159656,,,$0.71 ,310000,,,0.43,0.43,,Not Found!,,-0.4251
MDXG,"MiMedx Group, Inc",6.52,-32.28290076,-0.818,15,-4.951365148,None,4.54, 785.31 Mil ,1320725632,($25.50),-16244125,84746000,-670474480,0.772,$101.80 ,51828000,1.230188679,1.232075472,6.53,5.3,0.053200003,-31.56,-42.614,-5.748
MEDS,"TRxADE HEALTH, Inc.",4.59,undefined,None,N/A,undefined,None,17.42, 33.51 Mil ,31950792,$0.37 ,-1474585,5209280,-31517348,0.641,$1.11 ,595942,1.480645161,1.458064516,4.52,3.1,0.001,-6.26,-12.255,-3.949
MEDP,"Medpace Holdings, Inc.",186.61,161.0607069,4.223,14.21,0.863087224,7.784621,7.84, 6.46 Bil ,6216795648,$256 ,204026880,339008992,-6390670368,9.464,$618 ,128029000,1.76915055,1.77076223,186.78,105.48,0.026700001,30.51,29.297,-177.146
MEKA,,,,Key Error,,,,, 370.83 Mil ,,$,,,,,$0.32 ,,,,,,,Not Found!,,0
MEOAU,,,,Key Error,,,,, - ,,$,,,,,$0.22 ,,,,,,,Not Found!,,0
MELI,"MercadoLibre, Inc.",1524.25,-15.6821374,-0.322,20.5,-0.010288429,None,8.99, 77.27 Bil ,77721878528,$182 ,-57399752,1208728960,-76714902144,24.246,"$6,062 ",2518966016,1.278583052,1.284664553,1531.5,1192.14,0.0294,161.94,210.009,-1500.004
MERC,Mercer International Inc.,10.74,-2.867725191,-0.12,5.73,-0.267013519,1.1938218,1.63, 1.52 Bil ,1600371584,$36 ,39376752,384534016,-293826688,5.827,"$1,611 ",1223399936,1.86135182,1.780363951,10.2727,5.77,0.0223,6.31,6.118,-4.913
MESA,"Mesa Air Group, Inc.",7.68,60.56012214,0.944,29.7,7.88543257,0.5542221,0.83, 858.65 Mil ,868336192,$183.70 ,79690248,180398000,-91637520,5.026,"$1,030.30 ",765553984,2.469453376,2.438906752,7.585,3.11,0.035099998,5.19,24.786,-2.654
METCL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
MEIP,"MEI Pharma, Inc.",2.97,-7.42021374,-0.526,-0.1,-2.498388465,4.4563556,-1.04, 182.77 Mil ,164770560,($32.67),-5674750,164624000,-162832480,1.462,$132.74 ,8508000,1.2375,1.204166667,2.89,2.4,0.102,-2.63,-3.744,-1.508
METC,"Ramaco Resources, Inc.",14.78,-1.410989313,-0.066,4.23,-0.095466124,3.8543515,7.62, 645.93 Mil ,614675776,$24.10 ,20509624,19394000,-651552816,0.44,$61.70 ,13451000,5.535580524,5.561797753,14.85,2.67,0.0146,32.14,39.767,-14.34
METXW,,,,Key Error,,,,N/A , - ,,$0.00 ,,,,,$212.47 ,,,,,,,Not Found!,,0
MEUSW,,1.46,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$284.48 ,None,,,1.6,1.15,,Not Found!,,-1.46
MEOH,Methanex Corporation,49.87,-67.15877863,-1.075,28.7,-1.346676933,2.9146962,1.78, 5.90 Bil ,5539487232,$292 ,35676500,763822016,-2946808384,10.023,"$4,081 ",2883612928,1.795176386,1.749071274,48.5892,27.78,None,8.26,10.591,-39.847
METX,Meten Holding Group Ltd.,0.3131,undefined,None,N/A,undefined,None,-2.71, 71.11 Mil ,230218464,$0.00 ,None,63817000,30912580,0.992,$212.50 ,259240000,1.118214286,1.108928571,0.3105,0.28,0.0481,-1.27,-0.804,0.6789
MF,Missfresh Limited,3.87,undefined,-15.434,N/A,undefined,0.6235679,-2.78, 667.09 Mil ,-641882112,$0.00 ,None,3193836032,2296767680,13.565,$538.00 ,1619319040,1.023809524,1,3.78,3.78,None,-2.12,0.206,9.695
MFH,Mercurity Fintech Holding Inc.,2.34,undefined,-0.913,,undefined,2.319456,-54.52, 22.29 Mil ,23464252,$0.00 ,None,287000,-26049120,0.033,$0.50 ,0,1.109004739,1.08478673,2.2889,2.11,None,-4.08,None,-2.307
MESO,Mesoblast Limited,5.82,-83.71923664,-0.87,48.8,-14.38474856,1.2850678,1.33, 718.87 Mil ,873348032,($108.33),-73676752,77528000,-639577664,0.66,$163.32 ,99721000,1.054347826,1.027173913,5.67,5.52,None,-8.99,-7.954,-5.16
MFIN,Medallion Financial Corp.,8.55,2.486335878,0.063,15,0.290799518,0.8356245,, 486.86 Mil ,1577105536,$85.10 ,-77830752,91553000,-121722920,3.719,"$1,416.90 ",1387049984,3.701298701,3.648831169,8.4288,2.31,0.0063,Not Found!,33.508,-4.831
MGEE,MGE Energy Inc.,75.42,69.00174046,2.914,5.6,0.914899767,2.7037408,2.09, 3.30 Bil ,3299217408,($28.10),-18290250,34025000,-2689440472,0.941,"$1,294.80 ",609779008,1.197142857,1.192857143,75.15,63,0.0091,15.34,16.189,-74.479
MGIC,Magic Software Enterprises Ltd.,21.87,17.39847328,0.56,10,0.795540616,4.05174,4.64, 1.00 Bil ,1058883328,$47.20 ,38708752,104274000,-963220144,2.126,$202.80 ,60446000,1.767987065,1.745351657,21.59,12.37,0.0006,17.05,16.914,-19.744
MGLN,"Magellan Health, Inc.",94.74,144.023084,11.911,-1.3,1.520192991,1.29193,3.96, 2.10 Bil ,2172973824,$243 ,653410880,914662976,-1570784448,34.825,"$1,294 ",568513024,1.335306554,1.333051445,94.58,70.95,0.122,19.56,29.894,-59.915
MGNI,"Magnite, Inc.",30.44,-6.408045802,0.161,-32.2,-0.210513988,4.413243,1.32, 4.58 Bil ,4579567616,$6.90 ,55175752,192970000,-3726184944,1.47,"$1,653.60 ",777265024,3.519075145,3.405780347,29.46,8.65,0.0892,89.47,108.959,-28.97
MGI,"Moneygram International, Inc.",7.81,-1.902748092,-0.103,2.5,-0.243629717,None,0.93,"-1,330,169,000.00",1420231296,$3 ,-69375000,117000000,-595831744,1.279,"$4,641 ",824400000,1.900243309,1.890510949,7.77,4.11,0.0507,-9.21,6.38,-6.531
MGNX,"MacroGenics, Inc.",21.05,1048.278,-2.269,-283.6,49.79942993,3.7203164,4.05, 1.02 Bil ,936516864,($112.70),-73352128,297316000,-908942048,4.865,$106.90 ,27575000,1.159140969,1.087004405,19.74,18.16,0.054,-7.9,-7.902,-16.185
MGRC,McGrath RentCorp,76.18,126.2010687,4.062,10,1.656616812,2.6677227,2.38, 2.31 Bil ,2055787904,$84.20 ,161466128,2329000,-1833176024,0.096,$897.90 ,208806000,1.384084302,1.370821221,75.45,55.04,0.0098,10.04,14.301,-76.084
MGTA,"Magenta Therapeutics, Inc.",6.87,undefined,-1.567,N/A,undefined,2.5093215,N/A , 194.55 Mil ,368166848,($58.29),-40099876,132288000,-194862016,2.749,$17.49 ,0,1.166383701,1.139219015,6.71,5.89,0.0499,-2.59,-4.962,-4.121
MGYR,"Magyar Bancorp, Inc.",11.64,undefined,0.716,N/A,undefined,1.1272833,,"-15,968,000.00",-13861145,$6.04 ,None,129331000,62274944,18.221,$781.07 ,35865000,1.763329918,1.746666148,11.53,6.601147,0.0025,Not Found!,None,6.581
MGTX,MeiraGTx Holdings plc,13.49,-30.49670229,-1.666,2.4,-2.260689569,2.8640192,1.83, 450.78 Mil ,507077216,($99.89),-20813574,199410000,-432938352,4.503,$121.05 ,22772000,1.162931034,1.175,13.63,11.6,0.013400001,-8.96,-7.949,-8.987
MGPI,"MGP Ingredients, Inc.",65.49,106.3599237,2.695,15,1.624063577,3.879562,3.45, 1.64 Bil ,1686130560,$66.90 ,-25192250,37243000,-1362785416,1.696,$420.80 ,277016992,1.700597247,1.655414178,63.75,38.51,0.1859,17.75,16.979,-63.794
MHLD,"Maiden Holdings, Ltd.",3.23,52.08877863,1.513,12,16.12655685,1.3812636,, 713.74 Mil ,669327296,($308.40),152996992,42109000,-230958296,0.487,"$2,202.60 ",255236000,2.737288136,2.669491525,3.15,1.18,0.0159,14.5,11.929,-2.743
MILEW,,0.7,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$0.00 ,None,28039000,,,$125.59 ,24102000,,,0.6631,0.6631,,Not Found!,,-0.7
MICT,"MICT, Inc.",1.5,undefined,-0.549,N/A,undefined,1.0215428,4.65, 70.58 Mil ,91450360,($31.35),-9069750,123403000,-44043240,1.083,$21.86 ,992000,1.219512195,1.18699187,1.46,1.23,0.0841,-2.05,-5.168,-0.417
MILE,"Metromile, Inc.",3.34,undefined,None,N/A,undefined,None,, 220.69 Mil ,955950400,$0.00 ,None,221500992,-184428320,1.757,$125.59 ,0,1.067092652,1.022364217,3.2,3.13,0.1415,-1.7,-11.081,-1.583
MIME,Mimecast Limited,66.67,17.46564885,0.416,16.5,0.261971634,12.155878,5.47, 4.33 Bil ,3766638592,USD101.5,153878880,338432992,-3868976416,5.148,USD557.1,242916000,1.800432082,1.759116932,65.1401,37.03,0.0255,38.09,45.611,-61.522
MILN,,44.39,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,44.52,30.41,,Not Found!,,-44.39
MIDD,The Middleby Corporation,171.25,244.8170076,4.027,27.7,1.429588366,4.800513,3.46, 11.02 Bil ,10956284928,$494 ,449855616,309331008,-9268508608,5.56,"$3,297 ",1881542016,1.753532664,1.756809339,171.57,97.66,0.1007,18.83,21.192,-165.69
MIGI,,9.54,,Unexpected error:<class 'TypeError'>,N/A,,None,67.42, 655.69 Mil ,,($18.99),None,None,,,$5.30 ,None,,,9.0601,0.1,,-36.11,,-9.54
MIND,"MIND Technology, Inc.",1.8,-61.01389313,-1.546,15,-33.89660729,8.046512,-2.39, 50.95 Mil ,52875576,($11.15),721375,2056000,-21772502,0.149,$8.73 ,1568000,1.058823529,1.017647059,1.73,1.7,0.0014,-4.85,-4.331,-1.651
MINDP,"MIND Technology, Inc. - Series ",24.92,undefined,-1.804,,undefined,46.80451,Not Found!,,376291552,Not Found!,721375,2056000,-44880252,0.149,Not Found!,1568000,1.436725281,1.432689536,24.85,17.345,0.0002,,-30.823,-24.771
MIRO,,,,Key Error,N/A,,,26.62, 97.95 Mil ,,$0.00 ,,,,,$3.71 ,,,,,,,-29.67,,0
MINM,"Minim, Inc.",1.55,undefined,None,N/A,undefined,None,0.8, 77.61 Mil ,96398648,($16.50),-13521755,812373,-57680455,0.018,$25.64 ,7381796,1,1.032258065,1.6,1.55,0.0027,-28.6,-50.132,-1.532
MIRM,"Mirum Pharmaceuticals, Inc.",17.04,undefined,-9.329,N/A,undefined,2.642383,-0.37, 299.08 Mil ,327395424,($119.22),-66859124,223851008,-297511232,7.381,$151.93 ,2942000,1.23032491,1.216606498,16.85,13.85,0.0559,-2.09,-2.284,-9.659
MITA,,,,Key Error,,,,, 186.32 Mil ,,$,,,,,$16.98 ,,,,,,,-422.25,,0
MIST,Milestone Pharmaceuticals Inc.,5.84,undefined,-1.546,N/A,undefined,1.3342379,16.73, 39.64 Mil ,32474060,($27.55),-15407250,135794000,-40297408,4.55,$5.90 ,832000,1.147347741,1.143418468,5.82,5.09,0.0074,-1.26,-0.995,-1.29
MITAU,,,,Key Error,,,,, - ,,$,,,,,$16.98 ,,,,,,,Not Found!,,0
MITAW,,,,Key Error,,,,, - ,,$,,,,,$16.98 ,,,,,,,Not Found!,,0
MITK,"Mitek Systems, Inc.",18.69,8.564045802,0.217,15,0.458215399,4.845996,2.99, 781.06 Mil ,747179456,$30.50 ,39215000,178851008,-650373632,4.063,$233.90 ,129635000,1.658385093,1.624667258,18.31,11.27,0.078099996,24.47,21.492,-14.627
MKD,Molecular Data Inc.,0.4077,undefined,None,N/A,undefined,None,2.87, 36.17 Mil ,-46267844,$0.00 ,100218496,347348992,291130556,2.673,$127.92 ,180444992,1.504428044,1.4099631,0.3821,0.271,None,Not Found!,0.14,2.2653
MITO,Stealth BioTherapeutics Corp.,1.42,76.21740458,-0.976,-55,53.67422858,None,N/A , 56.45 Mil ,54600892,$0.00 ,None,32060000,-48368656,0.589,$58.57 ,7236000,1.339622642,1.320754717,1.4,1.06,None,-1.02,-1.227,-0.831
MKTW,,,,Key Error,N/A,,,N/A , 2.29 Bil ,,$,,,,,$0.05 ,,,,,,,Not Found!,,0
MITC,MeaTech 3D Ltd.,7.34,undefined,None,,undefined,None,N/A , 56.28 Mil ,48770684,$0.00 ,9997375,13705000,-78132824,1.716,$2.24 ,180000,1.525987526,1.517671518,7.3,4.81,None,Not Found!,-5.869,-5.624
MKSI,"MKS Instruments, Inc.",145.23,364.1389282,7.281,21.28,2.507325816,3.2377691,5.19, 8.01 Bil ,8343182848,$495 ,365012512,1039000000,-6969424960,18.737,"$1,594 ",1033900032,1.37009434,1.363584906,144.54,106,0.0251,11.59,11.459,-126.493
MKTWW,,,,Key Error,,,,N/A , - ,,$,,,,,$14.61 ,,,,,,,Not Found!,,0
MLACU,,10.1,,Unexpected error:<class 'TypeError'>,,,36.366905,N/A , - ,,$0.00 ,None,221808,,,$16.48 ,0,,,10.1,9.86,,Not Found!,,-10.1
MLAC,Malacca Straits Acquisition Com,9.945,undefined,-0.291,,undefined,35.791367,N/A , 178.78 Mil ,178387568,$0.00 ,None,221808,-178567744,0.012,$16.48 ,0,1.033783784,1.032744283,9.935,9.62,0.0034,-193.67,None,-9.933
MLAB,"Mesa Laboratories, Inc.",309.2,undefined,0.772,N/A,undefined,4.035675,5.54, 1.50 Bil ,1505167744,$42.00 ,42150876,275710016,-1335942208,52.986,$213.50 ,169224992,1.327722432,1.321839574,307.83,232.88,0.0476,53.22,50.357,-256.214
MKTYP,,24.7438,,Unexpected error:<class 'TypeError'>,,,15.133984,Not Found!,,,Not Found!,-4642625,12096000,,,Not Found!,1052000,,,24.85,23.55,,,,-24.7438
MLACW,,,,Key Error,,,,N/A , - ,,($0.81),,,,,$16.48 ,,,,,,,Not Found!,,0
MKTX,"MarketAxess Holdings, Inc.",403.17,201.6610687,8,6.51,0.500188676,15.596939,20.53, 15.09 Bil ,18110443520,USD203.2,-228730880,438601984,-14973637376,11.542,USD516.1,92265000,1.017669182,1.021127294,404.54,396.17,0.0345,36.01,44.088,-391.628
MKTY,Mechanical Technology Incorpora,10.74,undefined,-0.038,N/A,undefined,6.6991477,13.76, 128.65 Mil ,128652368,$0.79 ,-4642625,12096000,-127600704,0.952,$2.73 ,1052000,8.456692913,8.527559055,10.83,1.27,0.0328,79.96,-299.889,-9.788
MLCO,Melco Resorts & Entertainment L,10.97,97.6043771,-2.379,-32.93,8.897390802,6.160665,0.11, 10.10 Bil ,13573416960,$0 ,None,1580647936,-3748689920,3.302,"$7,685 ",6308788224,1.137966805,1.143153527,11.02,9.64,None,-61.41,-45.039,-7.668
MMAT,,5.17,,Unexpected error:<class 'TypeError'>,N/A,,None,, 1.30 Bil ,,$,-78573320,154634416,,,$92.98 ,84279960,,,4.97,0.5,,-259.32,,-5.17
MLVF,"Malvern Bancorp, Inc.",16.94,undefined,0.324,N/A,undefined,0.856656,, 138.60 Mil ,168155824,$4.25 ,None,112828000,-13626288,14.957,"$1,037.55 ",141579008,1.366129032,1.337903226,16.59,12.4,0.0022,Not Found!,None,-1.983
MLHR,,37.65,,Unexpected error:<class 'TypeError'>,30,,2.6402,1.54, 4.41 Bil ,,$98 ,None,None,,,"$2,985 ",3495600128,,,38.02,30.22,,21.82,,-37.65
MMLP,Martin Midstream Partners L.P.,3.43,-6.705801527,-0.33,3.6,-1.955044177,None,1.7, 670.51 Mil ,596646976,$8.50 ,34985248,681000,-133576696,0.018,$628.00 ,538099968,2.467625899,2.431654676,3.38,1.39,0.0067,7.23,6.31,-3.412
MMSI,"Merit Medical Systems, Inc.",71.09,2.519083969,0.075,11.5,0.035435138,3.985225,4.81, 4.22 Bil ,3831117056,$133 ,180340624,58519000,-3838332968,1.045,$650 ,403804992,1.55082897,1.514397906,69.42,45.84,0.0493,30.2,26.631,-70.045
MMMB,"MamaMancini's Holdings, Inc.",2.22,undefined,0.11,N/A,undefined,8.932807,10.04, 77.24 Mil ,90261592,$3.11 ,2171730,4243356,-76368356,0.12,$6.64 ,2271732,1.004524887,1.018099548,2.25,2.21,None,19.37,22.336,-2.1
MMYT,MakeMyTrip Limited,31.35,-4972.453099,-3.738,783.6,-158.6109442,3.877628,4.01, 3.10 Bil ,2609428992,$25.20 ,26498376,391764000,-2814454240,3.626,$384.90 ,208075008,1.761235955,1.728089888,30.76,17.8,0.044699997,-397.4,-69.291,-27.724
MNDY,monday.com Ltd.,366.89,undefined,None,N/A,undefined,None,51.78, 15.33 Bil ,6511944192,$0.00 ,None,875379008,-14807421632,45.082,$184.10 ,21035000,2.366879556,2.244564867,347.93,155.01,0.0221,-232.17,-39.351,-321.808
MNDO,MIND C.T.I. Ltd.,3.22,undefined,0.28,N/A,undefined,3.3782744,5.18, 51.15 Mil ,49986432,$7.95 ,6095750,15458000,-49493852,0.773,$11.18 ,1654000,1.497674419,1.488372093,3.2,2.15,0.0008,7.93,7.745,-2.447
MNDT,,18.22,,Unexpected error:<class 'TypeError'>,,,None,0.22, 4.57 Bil ,,$123.20 ,34517124,1253611008,,,"$2,086.30 ",1052584000,,,18.1475,13.27,,-75.44,,-18.22
MNMD,Mind Medicine (MindMed) Inc. - ,2.36,undefined,None,N/A,undefined,None,N/A , 701.94 Mil ,1059184256,$,None,159990000,-371861968,0.471,$17.47 ,0,3.277777778,3.222222222,2.32,0.72,None,-12.56,-26.149,-1.889
MNKD,MannKind Corporation,5.3,-19.47806107,-0.263,35.6,-3.675105862,None,-15.48, 1.39 Bil ,1076206208,($53.92),-16221875,276795008,-991414144,1.111,$436.34 ,331456000,2.731958763,2.608247423,5.06,1.94,0.12810001,-20.52,-42.385,-4.189
MNSBP,,26.89,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,180948000,,,Not Found!,53045000,,,25.85,24.91,,,,-26.89
MNOV,"MediciNova, Inc.",3.79,-14.93312977,-0.312,20,-3.940139781,2.411616,20.06, 107.80 Mil ,96338792,($8.62),-7746232,76301840,-109993824,1.565,$4.45 ,0,1.138138138,1.126126126,3.75,3.33,0.057600003,-9.72,-8.427,-2.225
MNRO,"Monro, Inc.",57.71,45.08236641,1.013,18,0.78118812,2.589565,2.26, 2.69 Bil ,2653634048,$133 ,105515872,16878000,-1924705488,0.504,"$1,133 ",848019968,1.455485498,1.461790668,57.96,39.65,0.17899999,16.08,15.429,-57.206
MNSB,"MainStreet Bancshares, Inc.",24.64,undefined,2.072,N/A,undefined,1.2411132,, 132.26 Mil ,67747968,$60.81 ,None,180948000,-3383856,24.576,"$1,528.07 ",53045000,1.793304221,1.766120815,24.2665,13.74,0.0053,Not Found!,None,-0.064
MNPR,Monopar Therapeutics Inc.,5.07,undefined,-0.421,N/A,undefined,9.859438,N/A , 45.93 Mil ,34718888,($5.89),-2928294,24292850,-37425358,1.931,$1.10 ,0,1.184579439,1.121495327,4.8,4.28,0.014199999,-5.55,None,-3.139
MNST,Monster Beverage Corporation,85.6,106.3476641,2.712,14.85,1.242379254,8.283806,26.79, 44.37 Bil ,44712947712,"$1,460 ",1219215616,2553190912,-42681144832,4.827,"$1,166 ",20769000,1.134526176,1.1286945,85.16,75.45,0.011,23.89,24.07,-80.773
MNTSW,,,,Key Error,,,,, - ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
MNTS,,,,Key Error,,,,, 1.04 Bil ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
MNTK,"Montauk Renewables, Inc.",11.19,undefined,None,N/A,undefined,None,11.59, 1.65 Bil ,1628677120,$,None,16350000,-1706604880,0.115,$93.70 ,63038000,1.819512195,1.762601626,10.84,6.15,0.012999999,71.34,151.139,-11.075
MNTV,Momentive Global Inc.,24.32,undefined,None,-9.46,undefined,None,3.18, 3.60 Bil ,3218037760,$64.50 ,104419624,247418000,-3333894000,1.699,$567.00 ,296297984,1.487461774,1.475229358,24.12,16.35,0.0335,-76.75,-49.827,-22.621
MNTX,"Manitex International, Inc.",6.22,-22.5651145,-0.349,30,-3.627831914,1.8601897,1.69, 153.14 Mil ,177424064,$8.70 ,15906125,17170000,-107807032,0.863,$108.60 ,46488000,1.782234957,1.790859599,6.2501,3.49,0.0022,15.41,26.789,-5.357
MODV,ModivCare Inc.,167.25,undefined,None,10,undefined,None,2.78, 2.58 Bil ,2880026624,$352 ,385337504,290908992,-2083646144,20.79,"$1,167 ",528625984,1.61189283,1.626927525,168.81,103.76,0.0218,15.1,16.533,-146.46
MOFG,"MidWestOne Financial Group, Inc",30.47,51.98381679,1.876,8,1.706065533,0.95077354,, 628.64 Mil ,785555136,$57.80 ,None,70041000,-416046264,4.412,"$5,218.90 ",394265984,1.541224077,1.538694992,30.42,19.77,0.006,Not Found!,None,-26.058
MOHO,ECMOHO Limited,0.5699,undefined,0.201,N/A,undefined,None,1.78, 3.73 Mil ,37143056,$0.00 ,None,45284000,24665360,1.298,$53.60 ,19293000,1.095961538,1.059615385,0.551,0.52,None,-0.29,-2.934,0.7281
MOGO,Mogo Inc.,5.14,undefined,-0.15,,undefined,2.2262628,2.55, 379.84 Mil ,381342016,($9.92),None,85727000,-301641960,1.218,$91.87 ,95489000,4.431034483,4.396551724,5.1,1.16,0.0286,21.5,None,-3.922
MOLN,Molecular Partners AG,19.97,undefined,None,N/A,undefined,None,2.05, 464.39 Mil ,425524288,($32.35),None,145603008,-438770240,4.994,$90.42 ,6924000,1.109444444,1.075555556,19.36,18,None,-7.1,-6.68,-14.976
MON,Monument Circle Acquisition Cor,9.95,undefined,None,,undefined,2437.5,, 311.00 Mil ,303650016,$,None,724990,-303962498,0.023,$0.28 ,0,1.046267087,1.024185068,9.74,9.51,0.0011,Not Found!,None,-9.927
MONCU,,10.05,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,724990,,,$0.05 ,0,,,10.01,9.72,,Not Found!,,-10.05
MONCW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.28 ,,,,,,,Not Found!,,0
MOMO,Hello Group Inc.,12.38,20.1102,1.441,-0.19,1.624410339,0.17602648,2.81, 1.82 Bil ,-4034236416,$298 ,2094035072,11403873280,8837554944,55.324,"$1,145 ",4941422080,1.231840796,1.222885572,12.29,10.05,None,3.98,-1.456,42.944
MORF,"Morphic Holding, Inc.",59.6,undefined,-1.576,N/A,undefined,5.754163,14.14, 1.74 Bil ,1858524160,($49.35),-31877624,431617984,-1695978048,11.853,$91.57 ,0,2.389735365,2.348436247,58.57,24.94,0.0699,-27.99,-30.444,-47.747
MORN,"Morningstar, Inc.",272.38,242.8380153,5.902,16,0.891541285,8.918717,6.93, 11.91 Bil ,11444293632,$313 ,399612512,449000000,-11336241600,10.426,"$1,362 ",537500032,1.541046676,1.543932107,272.89,176.75,0.011,26.13,30.172,-261.954
MOR,MorphoSys AG,11.68,undefined,-1.2695,N/A,undefined,2.606386,, - ,800551680,"($2,464.00)",-250447536,1095344384,-447934592,8.351,"$1,053,643.00 ",321952032,1.059314348,1.034826773,11.41,11.026,None,Not Found!,-3.788,-3.329
MOSY,"MoSys, Inc.",5.71,-70.21694656,-1.086,30,-12.29718854,2.9933481,2.79, 27.55 Mil ,29082896,($4.25),-1528750,11139000,-35422392,1.816,$1.80 ,837000,4.198529412,3.955882353,5.38,1.36,0.158,-7.29,-8.425,-3.894
MOTN,Motion Acquisition Corp.,9.98,undefined,None,,undefined,None,N/A , 143.68 Mil ,142797088,$,None,234160,-143515840,0.016,$0.00 ,0,1.021494371,1.020470829,9.97,9.77,None,Not Found!,None,-9.964
MOTNU,,10.35,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,234160,,,$0.00 ,0,,,10.47,9.85,,Not Found!,,-10.35
MOTNW,,,,Key Error,,,,N/A , - ,,$,,,,,$13.23 ,,,,,,,Not Found!,,0
MOVE,Movano Inc.,3.1,undefined,-2.171,,undefined,2.3112128,N/A , 53.69 Mil ,58886384,($14.29),None,42707000,-56592464,1.303,$2.16 ,0,1.115107914,1.075539568,2.99,2.78,0.0012,-3.11,-4.022,-1.797
MPAC,,10,,Unexpected error:<class 'TypeError'>,,,None,, 71.33 Mil ,,$,None,None,,,$2.45 ,None,,,10,9.688,,-561.67,,-10
MOXC,Moxian (BVI) Inc,7.28,undefined,-0.114,,undefined,53.821136,51.64, 131.08 Mil ,124553376,($1.02),628535,3487548,-124553180,0.18,$1.11 ,0,6.933333333,6.19047619,6.5,1.05,None,-63.24,None,-7.1
MPAA,"Motorcar Parts of America, Inc.",19.99,72.91236641,1.296,25,3.647442042,1.2202754,1.49, 559.91 Mil ,575323840,$16.10 ,14357000,26706000,-346116464,1.397,$598.70 ,220987008,1.393031359,1.350174216,19.375,14.35,0.1192,8.78,9.976,-18.593
MPACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
MPACW,,,,Key Error,,,,, - ,,$,,,,,$2.45 ,,,,,,,Not Found!,,0
MOTS,"Motus GI Holdings, Inc.",0.6242,undefined,-0.59,N/A,undefined,1.7120547,-4.99, 12.44 Mil ,12477918,($13.37),-6108875,26379000,-3766926,0.547,$12.60 ,8711000,1.016612378,1.007166124,0.6184,0.614,0.0586,-0.75,-0.752,-0.0772
MPACU,,10.58,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$2.45 ,None,,,10.58,9.98,,Not Found!,,-10.58
MPWR,"Monolithic Power Systems, Inc.",480.06,236.0650382,4.196,25,0.491740695,20.313332,48.7, 21.42 Bil ,21379616768,$242 ,175594496,670288000,-21419069312,14.597,$286 ,5550000,1.620674521,1.621687316,480.36,296.21,0.0219,90.68,90.49,-465.463
