TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
CLDS,,17.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,16.9501,15.74,,Not Found!,
CLH,"Clean Harbors, Inc.",99.38,175.1811111111111,2.606,30.00,1.7627400997294336,4.121526,2.81 , 6.66 Bil ,6027920896,$357,266306128,570702976,-4988368768,"$2,866",1727069952,1.9031022596706242,1.920337035618537,100.28,52.22,0.0150999995, 11.13 ,12.067
CLI,Mack-Cali Realty Corporation,16.39,-1.0597888888888887,-0.161,-4.73,-0.06466070096942579,1.0731549,-0.02 , 3.90 Bil ,4744116736,$45.1,941960384,37628000,-1473036448,"$3,081.1",2496307968,1.5835748792270532,1.5913043478260869,16.47,10.35,0.0627, 71.08 ,43.173
CLIM,Climate Real Impact Solutions I,9.75,undefined,None,,undefined,None,, 294.42 Mil ,290388608,$,None,618878,-235085122,$0.00,0,1.0209424083769634,1.0167539267015706,9.71,9.55,None,Not Found!,None
CLIX,,69.6097,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,69.32,66.875,,Not Found!,
CLM,111422,12.83,undefined,1.334,N/A,undefined,1.3086842,, 1.53 Bil ,1524171648,$0.0,None,19,-1008964461,$1.8,0,1.2324687800192122,1.2331219980787704,12.8368,10.41,None,Not Found!,None
CLMA,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
CLPR,Clipper Realty Inc.,8.09,undefined,-0.466,N/A,undefined,3.6983192,0.34 , 1.28 Bil ,1197652992,$19.9,16736625,87952000,-42802456,"$1,127.2",1104478976,1.5409523809523809,1.5356190476190474,8.062,5.25,0.0185, 26.28 ,22.688
CLR,"Continental Resources, Inc.",40.98,-9.923571428571428,-0.421,5.00,-0.24215645262497387,2.4268909,2.18 , 20.84 Bil ,18690332672,"$2,237",576869632,96057000,-15520506200,"$7,921",4996019200,3.69522091974752,3.7781785392245264,41.9,11.09,0.1559, 7.46 ,9.528
CLS,"Celestica, Inc.",8.05,28.11547619047619,0.57,19.75,3.4926057379473527,0.86109596,1.81 , 1.27 Bil ,1252290304,$146,92775000,467200000,-745751808,"$2,317",566899968,1.395147313691508,1.4558058925476605,8.4,5.77,0.007900001, 4.68 ,5.576
CLSA,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
CLSC,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
CLSM,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
CLVT,Clarivate Plc,23.38,undefined,None,19.80,undefined,None,1.24 , 19.17 Bil ,20488349696,$0,402047616,257730000,-14141486640,"$7,662",3631438080,1.122958693563881,1.127041306436119,23.465,20.82,0.0178, 75.66 ,66.662
CLTL,,105.67,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,105.66,105.65,,Not Found!,
CLW,Clearwater Paper Corporation,34.93,110.52642857142858,4.689,5.00,3.164226412007689,1.0966617,1.95 , 1.28 Bil ,1197315840,$132,116162496,60900000,-527232160,"$1,263",733900032,1.2794871794871794,1.2809523809523808,34.97,27.3,0.055999998, 8.23 ,5.773
CMA,Comerica Incorporated,71.32,-23.58539682539682,6.14,-10.70,-0.33069821684516015,1.3237014,," -2,748,029,000.00 ",-4413196288,$102,None,17394999296,7123671040,"$80,424",2876999936,1.9354138398914515,1.9552238805970148,72.05,36.85,0.0253,Not Found!,None
CM,Canadian Imperial Bank of Comme,111.64,213.8427238095238,9.636,4.21,1.9154668918803637,1.2985709,, 51.11 Bil ,6155410432,"$-12,107",None,217969000448,167405621248,"$607,966",168863006720,1.5490495351741365,1.5593173303732484,112.38,72.07,None,Not Found!,None
CLX,Clorox Company (The),163.77,125.66190476190476,7.197,1.50,0.7673072281975011,27.144772,3.98 , 23.06 Bil ,23205152768,$945,None,319000000,-19852894784,"$5,742",3166000128,1.027931207632438,1.016758724579463,161.99,159.32,0.0682, 19.06 ,15.945
CMBS,,54.375,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.31,53.47,,Not Found!,
CMC,Commercial Metals Company,29.87,109.70142857142858,2.7,14.77,3.6726290114304847,1.6989151,3.86 , 4.37 Bil ,4504668160,$173,92825752,443120000,-3220282496,"$2,234",1199725952,1.5990364025695931,1.613490364025696,30.14,18.68,0.044, 6.74 ,6.871
CMCL,Caledonia Mining Corporation Pl,12,undefined,1.73,N/A,undefined,1.0335673,4.60 , 131.88 Mil ,146773312,$-3.1,-4533500,16669000,-129604920,$24.1,581000,1.0638297872340425,1.0638297872340425,12,11.28,0.0094, 3.58 ,3.109
CMDY,,55.8837,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,56.141,41.15,,Not Found!,
CMCM,Cheetah Mobile Inc.,1.6,2.4978730158730165,0.46,-5.39,1.5611706349206351,0.062334362,1.40 ," -24,939,000.00 ",-1494372736,$0.0,None,1805531008,1572888304,$292.6,0,1.0,1.0187499999999998,1.63,1.6,None, 0.52 ,4.352
CMF,,62.59,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,62.55,61.69,,Not Found!,
CMG,"Chipotle Mexican Grill, Inc.",1897.42,1662.121650793651,14.272,58.20,0.875990371553821,25.977528,10.20 , 56.78 Bil ,42942660608,$502,362549376,1058361024,-53413982528,"$4,146",3249262080,1.618558547799606,1.6207593684156651,1900,1172.29,0.028099999, 52.08 ,65.354
CMI,Cummins Inc.,219.54,588.8822936507936,12.665,18.13,2.682346240552034,3.995745,4.17 , 34.17 Bil ,36071264256,"$2,684",1816749952,2919000064,-29482510336,"$13,815",4396000256,1.078767628126382,1.0877598152424943,221.37,203.51,0.022, 9.31 ,11.719
CMO,Capstead Mortgage Corporation,6.77,25.13063492063492,0.778,10.00,3.7120583339194866,1.0118695,, 804.73 Mil ,7696544256,$157.05,None,259384000,-401118720,"$6,976.65",6930803200,1.3379446640316206,1.3379446640316206,6.77,5.06,0.053600002,Not Found!,None
CMO$E,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMP,Compass Minerals Intl Inc,60.48,107.94972222222222,1.715,27.55,1.784882973251029,5.4615655,1.90 , 3.26 Bil ,3455769600,$70.5,37987500,26300000,-2088297888,"$1,785.9",1152800000,1.1150442477876106,1.1244469026548674,60.99,54.24,0.0311, 13.75 ,11.991
CMRE,Costamare Inc.,14.87,-3.0538095238095235,0.11,-24.40,-0.2053671502225638,1.3697913,0.90 , 3.39 Bil ,3362646528,$-102.8,None,333950016,-1589562688,"$2,452.5",2315826944,2.7184643510054842,2.7531992687385745,15.06,5.47,0.0279, 8.82 ,10.34
CMS$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMS,CMS Energy Corporation,61.66,74.60985714285714,3.005,5.72,1.210020388304527,3.1083815,0.85 , 29.81 Bil ,31207905280,$-541,420000000,153000000,-17645895616,"$23,587",12366999552,1.1592404587328444,1.1489001692047378,61.11,53.19,0.013099999, 11.22 ,12.253
CMSA,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMS$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMSD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMSC,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CMT,Core Molding Technologies Inc,11.75,undefined,0.421,N/A,undefined,0.96742505,3.33 , 119.62 Mil ,148864656,$10.8,14975875,3027000,-97259552,$86.3,34471000,1.5279583875162548,1.5032509752925878,11.56,7.69,0.0028, 3.83 ,6.822
CMU,MFS High Yield Municipal Trust,4.76,undefined,0.018,N/A,undefined,1.0087067,, 134.26 Mil ,209823552,$6.22,4474528,4948,-134540220,$79.72,75000000,1.1581508515815084,1.1557177615571774,4.75,4.11,None,Not Found!,None
CNA,CNA Financial Corporation,41.66,91.83428571428571,3.896,5.00,2.2043755572320145,0.93589205,, 13.63 Bil ,12874483712,"$1,792",1987000064,1936999936,-9407460864,"$53,539",2776999936,1.4684525907648924,1.4663376806485724,41.6,28.37,0.0117999995, 7.83 ,7.395
CN,,39.7,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.7377,39.12,,Not Found!,
CNC,Centene Corporation,63.09,144.60435873015876,4.187,11.28,2.2920329486473094,1.3922315,2.39 , 42.36 Bil ,49306451968,"$2,863",4445749760,11288999936,-25388337152,"$45,494",18328000512,1.1421071687183202,1.1372194062273715,62.82,55.24,0.0222, 13.45 ,8.12
CNBS,,19.19,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,19.2,11.015,,Not Found!,
CND,Concord Acquisition Corp.,10.19,undefined,None,,undefined,None,N/A , 355.76 Mil ,343460192,$,None,951848,-357560984,$0.06,0,1.0582615017135735,1.054107383944335,10.15,9.629,None,Not Found!,None
CND-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CND-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CNF,CNFinance Holdings Limited,5.35,undefined,0.543,N/A,undefined,0.09479521,, 1.29 Bil ,5059415040,$0.0,None,2223738880,1860253216,"$1,637.4",7068491776,1.8448275862068966,1.7793103448275862,5.16,2.9,None,Not Found!,None
CNHI,CNH Industrial N.V.,16.38,-2.2688809523809526,-0.015,78.13,-0.13851532065817782,4.230187,1.82 , 40.27 Bil ,40079900672,"$4,320",1862000000,7838000128,-15098227712,"$43,192",24980000768,2.1869158878504673,2.2109479305740987,16.56,7.49,0.0082, 16.15 ,12.123
CNI,Canadian National Railway Compa,115.31,118.8324761904762,4.02,8.43,1.0305478812806885,4.0973387,3.62 , 92.65 Bil ,96565673984,"$2,340",2082875008,569000000,-80867106752,"$21,209",14097999872,1.1684061201742832,1.1598946195156552,114.47,98.69,None, 15.67 ,13.226
CNM,,26.76,,Unexpected error:<class 'TypeError'>,78.78,,None,2.77 , 8.20 Bil ,,$0,None,320200000,,"$2,505",2414799872,,,25.26,20,, 42.34 ,
CNK,Cinemark Holdings Inc Cinemark ,17.57,-141.66865079365078,-6.491,4.00,-8.063099077612453,4.091739,-0.18 , 5.58 Bil ,6169647104,$-267.4,-528999616,512828000,-1630542112,"$4,815.1",4027940096,2.3240740740740744,2.3267195767195767,17.59,7.56,0.2978, -10.8 ,-13.158
CNMD,CONMED Corporation,127.43,26.007841269841276,0.442,25.20,0.20409512100636643,5.194165,3.51 , 4.47 Bil ,4841165824,$99.4,101971872,36769000,-3733858072,"$1,017.5",745395968,1.681800184769698,1.6687343275702786,126.44,75.77,0.0733, 26.01 ,34.037
CNNE,"Cannae Holdings, Inc.",30.76,undefined,10.17,N/A,undefined,0.8061013,3.36 , 2.78 Bil ,2907404032,$-110.8,-43100000,475500000,-2382303008,$806.1,259700000,1.042358522534734,1.0433751270755676,30.79,29.51,0.0383, 3.81 ,-23.428
CNO,"CNO Financial Group, Inc.",22.17,108.1134126984127,3.347,10.00,4.8765634956433335,0.6149827,, 6.85 Bil ,6075716096,$649,992937472,899500032,-2073914112,"$30,196",3929999872,1.4013906447534767,1.4222503160556257,22.5,15.82,0.0359, 6.82 ,6.05
CNP,"CenterPoint Energy, Inc (Holdin",24.92,-41.011317460317464,-1.793,4.60,-1.645718999210171,2.2625518,0.73 , 31.89 Bil ,31679549440,"$-2,963",-2690625024,1100999936,-12445828864,"$27,596",16160000000,1.326943556975506,1.305111821086262,24.51,18.78,0.042600002, 10.57 ,13.053
CNQ,Canadian Natural Resources Limi,32.55,32.974158730158734,1.523,3.90,1.0130309901738475,1.2084775,1.72 , 55.03 Bil ,63497773056,"$4,273",3492000000,588000000,-39542527232,"$33,404",21716000768,2.1919191919191916,2.226936026936027,33.07,14.85,None, 6.1 ,8.951
CNO$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
CNR,"Cornerstone Building Brands, In",14.74,34.697142857142865,0.46,34.70,2.353944562899787,4.1060147,1.41 , 5.29 Bil ,5519904768,$148,238739008,666716992,-1212617536,"$4,775",3912556032,2.0331034482758623,2.056551724137931,14.91,7.25,0.0623, 9.12 ,8.946
CNS,Cohen & Steers Inc,84.04,111.11746031746033,2.15,21.10,1.3221972907836783,21.539637,16.26 , 4.05 Bil ,3892259328,$121.8,102726752,82653000,-3993686200,$177.3,32068000,1.5288339094051302,1.5313807531380754,84.18,54.97,0.016900001, 25.55 ,31.442
CNRG,,93.93,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,94.5,69.37,,Not Found!,
CNVY,"Convey Holding Parent, Inc.",8.09,undefined,None,N/A,undefined,None,1.49 , 741.63 Mil ,966627584,$0.0,None,28938000,-560492144,$272.2,318576992,1.0630749014454663,1.0,7.61,7.61,None, 108.97 ,23.078
CNYA,,41.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.25,36.2,,Not Found!,
CNX,CNX Resources Corporation,11.68,-21.145841269841274,-0.274,35.70,-1.8104316155686022,0.5699077,0.63 , 4.87 Bil ,4702694400,$390,375969760,39493000,-2531058040,"$3,935",2384282112,1.4055354993983151,1.4019253910950662,11.65,8.31,0.1358, 13.33 ,12.723
CNXT,,49.08,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.49,39.53,,Not Found!,
CO,Global Cord Blood Corporation,4.59,40.80388888888889,0.607,30.00,8.889736141370129,0.13144735,2.30 ," -403,086,000.00 ",-5498563072,$0.0,394964736,6075798016,5516663424,$555.6,1783000,1.3620178041543025,1.3412462908011868,4.52,3.37,0.0682, -4.66 ,-9.257
CODI,D/B/A Compass Diversified Holdi,28.89,-2.3003968253968257,-0.085,7.00,-0.07962605833841556,2.4017286,1.63 , 2.97 Bil ,3409413120,$133,117181504,110166000,-1765443984,"$1,488",1108968960,1.7084565345949143,1.6794795978710821,28.4,16.91,0.0047999998, 12.75 ,11.946
COE,China Online Education Group,2.68,undefined,0.698,N/A,undefined,None,0.34 ," -120,777,000.00 ",-925219200,$0.0,None,1218270976,1158489024,$478.1,109488000,1.3958333333333335,1.3750000000000002,2.64,1.92,None, -9.6 ,-10.905
COF,Capital One Financial Corporati,156.5,1434.3696190476194,15.298,45.20,9.165301080176482,1.2941673,, 74.78 Bil ,80825581568,"$12,469",None,37597999104,-34468671488,"$358,796",37902999552,2.2437275985663083,2.2740501792114696,158.615,69.75,0.0115,Not Found!,None
COF$G,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$I,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$H,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$J,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$K,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$L,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COF$N,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
COG,Cabot Oil & Gas Corporation,18.98,58.56958730158731,0.68,40.83,3.0858581296937464,3.3535426,3.41 , 9.05 Bil ,7270718976,$387,295080736,158147008,-7574624320,"$2,311",1078201984,1.3291316526610646,1.3396358543417366,19.13,14.28,0.096099995, 11.81 ,9.377
COHN,Cohen & Company Inc.,19.91,373.0414285714286,15.826,5.00,18.736385161799525,0.39514208,0.12 , 5.83 Bil ,-108708616,$-191.9,None,7602070016,7574998400,"$6,409.1",7371744256,1.3693259972489684,1.3830123796423661,20.109,14.54,0.053200003, 52.63 ,None
COLD,Americold Realty Trust,31.62,-2.1685714285714286,-0.069,9.50,-0.06858227161832475,2.1164203,1.33 , 10.85 Bil ,12373401600,$-179,463897760,287691008,-7553644800,"$3,957",3048624896,1.03672131147541,1.0,30.5,30.5,0.041500002, 34.89 ,29.461
COMB,,28.63,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.88,20.87,,Not Found!,
COM,,30.51,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.66,22.63,,Not Found!,
COMP,"Compass, Inc.",13.62,undefined,None,-62.50,undefined,None,4.65 , 4.98 Bil ,6917677568,$0,None,329600000,-5102841344,$836,525300000,1.1581632653061225,1.1054421768707483,13,11.76,0.0328, -25.94 ,-47.479
COP,ConocoPhillips,59.33,0.07019047619047619,0.006,-1.80,0.001183052017368552,1.9468417,2.51 , 96.42 Bil ,83976044544,"$4,216",3961999872,10661000192,-73353890816,"$41,127",20010000384,2.1551035234289864,2.1870686523792227,60.21,27.53,0.0128, 8.82 ,8.082
COOK,,,,Key Error,35.40,,,3.52 , 3.10 Bil ,,$0.0,,,,$607.6,,,,,,, 43.19 ,
COPX,,33.49,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.27,20.21,,Not Found!,
COO,"The Cooper Companies, Inc.",426.75,1534.1961904761906,47.496,10.00,3.5950701592880856,3.462988,6.00 , 23.44 Bil ,22099156992,$526,379224992,105900000,-21255870496,"$2,825",2013200000,1.3578223933309999,1.3522861051894746,425.01,314.29,0.0374, 29.39 ,26.378
CORN,,19.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,19.47,12.59,,Not Found!,
CORP,,115.57,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,115.419,110.02,,Not Found!,
COR,CoreSite Realty Corporation,150.46,31.114285714285714,1.98,0.50,0.2067944019293215,152.6981,1.83 , 8.43 Bil ,8355651584,$271.5,217528256,2866000,-6541140144,"$2,135.6",1943140992,1.4031521029562624,1.4002611209549567,150.15,107.23,0.0334, 26.38 ,26.088
CORR,"CorEnergy Infrastructure Trust,",4.38,-222.3466666666667,-12.128,2.00,-50.7640791476408,6.615147,-0.83 , 403.73 Mil ,534696320,$-13.06,-699921,18839994,-39588430,$253.62,224240912,1.2303370786516854,1.1994382022471908,4.27,3.56,0.094799995, 47.93 ,62.892
CORS,,,,Key Error,,,,, 288.12 Mil ,,$,,,,$0.78,,,,,,, -26192.45 ,
COUR,"Coursera, Inc.",37.43,undefined,None,N/A,undefined,None,14.65 , 3.96 Bil ,5936751616,$0.0,None,280800992,-4499660576,$198.2,24649000,1.1485118134397052,1.0736422215403498,34.99,32.59,0.0509, -68.7 ,-87.436
COW,,35.795,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,35.77,32.495,,Not Found!,
COTY,Coty Inc.,7.98,-5.170698412698413,-1.139,-5.90,-0.6479571945737359,2.1515386,0.10 , 13.09 Bil ,12775002112,$145,426324992,315300000,-6058709856,"$9,593",5736699904,3.0113207547169814,3.030188679245283,8.03,2.65,0.0365, 22.67 ,46.353
COWZ,,43.34,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,43.63,27.231,,Not Found!,
CP,Canadian Pacific Railway Limite,64.64,458.55794285714296,15.888,8.03,7.094027581329563,1.0976106,3.44 , 50.05 Bil ,57733812224,"$1,983",1130000000,382000000,-8244910208,"$12,880",10060000256,1.099506718829733,1.0949141010375916,64.37,58.79,0.0178, 11.92 ,13.154
CPA,"Copa Holdings, S.A. Copa Holdin",79.18,-112.20785714285714,-14.281,-4.00,-1.4171237325442931,2.665607,1.18 , 4.01 Bil ,4049382400,$211.6,-111008128,1092253952,-2316830720,"$2,917.9",1674125056,1.696593100492822,1.6980929933576172,79.25,46.67,0.12109999, -12.36 ,-17.156
CPAC,Cementos Pacasmayo S.A.A.,5.5,18.73404761904762,0.23,38.15,3.406190476190476,0.34289202,1.66 , 746.23 Mil ,1413089280,$83.1,634078848,368652000,-153049792,$498.9,1311680000,1.0338345864661653,1.026315789473684,5.46,5.32,None, 7.19 ,3.229
CPE,Callon Petroleum Company,36.11,-2016.205714285714,-69.984,8.00,-55.83510701428175,2.2645593,-1.19 , 4.84 Bil ,4110274816,$84,60762624,3800000,-1739461440,"$3,789",2865154048,8.024444444444445,8.168888888888889,36.76,4.5,0.2141, -5.99 ,13.779
CPER,,25.26,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.77,17.7,,Not Found!,
CPB,Campbell Soup Company,42.22,58.476,2.658,4.10,1.385030791094268,4.3923683,2.04 , 18.02 Bil ,17963223040,$760,694875008,209000000,-12626461120,"$8,580",5436000256,1.0541822721598002,1.0426966292134832,41.76,40.05,0.0761, 10.63 ,10.673
CPF,Central Pacific Financial Corp ,23.57,48.14071428571429,1.671,8.00,2.042457118613249,1.2545587,, 519.01 Mil ,479243488,$49.8,None,340492000,-345106528,"$6,625.6",148643008,1.7923954372623574,1.814448669201521,23.86,13.15,0.0275,Not Found!,None
CPG,Crescent Point Energy Corporati,3.78,undefined,-0.267,N/A,undefined,0.7356795,-0.23 , 4.45 Bil ,4970251776,$506,319424992,24000000,-2261978880,"$3,310",2301100032,3.5999999999999996,3.714285714285714,3.9,1.05,None, 1.66 ,9.012
CPHI,"China Pharma Holdings, Inc.",0.5859,-2.1642063492063492,-0.067,10.00,-3.693815240154206,3.821656,-1.49 , 31.55 Mil ,38273868,$0.48,128601,534530,-25613232,$13.42,7217209,1.674,1.672857142857143,0.5855,0.35,0.0095, -43.58 ,793.159
CPI,,27.515,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.5253,27,,Not Found!,
CPK,Chesapeake Utilities Corporatio,122.2,98.50349841269842,4.261,4.74,0.8060842750629985,3.0553608,1.67 , 2.83 Bil ,2753572608,$14.1,-44002876,5575000,-2129839144,"$1,230.8",689139008,1.4824699745238383,1.475069756156739,121.59,82.43,0.0232, 14.3 ,14.263
CPLG,CorePoint Lodging Inc.,15.09,21.35162857142857,-3.314,-12.19,1.4149521916122314,1.0658175,0.46 , 1.40 Bil ,1299179136,$0.0,33000000,159000000,-722363904,$746.0,671000000,3.2381974248927037,3.203862660944206,14.93,4.66,0.012999999, 11.29 ,56.486
CPNG,"Coupang, Inc.",28.87,undefined,None,-70.80,undefined,None,5.50 , 46.81 Bil ,66801258496,$0,None,4332798976,-44958534656,"$5,772",1796998016,1.0240857011102835,1.0035472313859033,28.291,28.191,0.0866, -67.99 ,-116.802
CPRI,Capri Holdings Limited,50.98,-42.28427936507937,-0.412,50.28,-0.829428783151812,3.6817384,2.61 , 11.00 Bil ,11402304512,$659,636750016,232000000,-7715798528,"$5,174",3447000064,2.9795441262419637,2.9935710111046174,51.22,17.11,0.0462, 15.76 ,18.601
CPS,Cooper-Standard Holdings Inc.,22.73,-0.0,-11.275,-8.50,-0.0,0.6841824,1.47 , 1.21 Bil ,1220017536,$-35,-18928000,335494016,-54531552,"$1,944",1143981056,1.8154952076677318,1.829073482428115,22.9,12.52,0.067, 17.13 ,8.971
CPT,Camden Property Trust,150.15,23.662222222222226,1.12,3.60,0.15759055759055762,4.421729,2.55 , 17.86 Bil ,17627744256,$97,472326016,374556000,-14351095456,"$3,671",3179992064,1.730237381885227,1.7348467388799265,150.55,86.78,0.0197, 29.57 ,28.939
CPTK,Crown PropTech Acquisitions,9.75,undefined,None,,undefined,None,, 334.65 Mil ,332839264,$,None,775736,-333184264,$0.00,0,1.0209424083769634,1.0115183246073298,9.66,9.55,None,Not Found!,None
CPUH,Compute Health Acquisition Corp,9.74,undefined,None,,undefined,None,, 1.05 Bil ,1051103616,$,None,68283,-1050020549,$0.31,0,1.0252631578947369,1.0236842105263158,9.725,9.5,None,Not Found!,None
CPSR,Capstar Special Purpose Acquisi,9.92,undefined,None,,undefined,None,N/A , 343.38 Mil ,337608160,$,None,491827,-343128173,$0.05,0,1.0333333333333334,1.0333333333333334,9.92,9.6,0.0092,Not Found!,None
CQP,"Cheniere Energy Partners, LP Ch",38.24,56.33466666666668,2.004,7.60,1.4731868898186893,26.085245,1.37 , 36.20 Bil ,36856938496,"$1,245",504875008,1219000064,-18035353856,"$18,552",17678999552,1.1726464274762343,1.17934375958295,38.4584,32.61,0.017, 14.47 ,14.009
CR,Crane Co.,89.14,185.82142857142858,3.87,19.00,2.0846020705791855,3.296427,3.26 , 5.95 Bil ,6188692480,$405,410600000,588400000,-4688260736,"$2,695",1213600000,1.8497613612782735,1.8732102095870513,90.27,48.19,0.0073, 10.29 ,12.599
CQQQ,,65.43,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,66.45,63.61,,Not Found!,
CRAK,,27.865,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.3578,18.35,,Not Found!,
CRBN,,166.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,167.42,127.24,,Not Found!,
CRC,California Resources Corporatio,41.6,-1426.8161111111112,56.357,-23.00,-34.298464209401715,3.3487296,5.00 , 3.86 Bil ,2917719040,$287,323000000,151000000,-3352593216,"$2,325",628000000,3.7852593266606007,3.7952684258416745,41.71,10.99,0.123100005, 0.13 ,6.041
