TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
KSMT,9.9,undefined,None,,undefined,Not Found!, 314.35 Mil ,$,$0.03 
KSMTU,10.16,undefined,None,,undefined,Not Found!, - ,$,$0.03 
KSPN,23.66,undefined,None,10,undefined,-1.77, 76.04 Mil ,($1.90),$47.20 
KTCC,7.71,undefined,0.521,N/A,undefined,14.57, 182.20 Mil ,($38.90),$199.20 
MOH,233.76,321.3405395,11.23,11.27,1.374660076,8.75, 10.07 Bil ,"$1,816 ","$7,436 "
KTRA,1.74,undefined,None,N/A,undefined,-2.07, 61.50 Mil ,($13.49),$2.90 
TBNK,26.46,36.36513158,2.01,4,1.374343597,Not Found!, 46.50 Mil ,$19.23 ,"$1,862.09 "
KURIU,9.88,undefined,None,,undefined,Not Found!, - ,$,$0.52 
BAH,80.53,110.6083145,3.921,10.99,1.373504464,16.04, 12.61 Bil ,$893 ,"$4,295 "
KXIN,3.3,undefined,-2.276,,undefined,3.22, 244.49 Mil ,($1.09),$49.16 
KYMR,38.86,undefined,None,-14.9,undefined,-46.97, 1.44 Bil ,$96.75 ,$203.29 
KZIA,12.4,undefined,-1.05,N/A,undefined,-16.43, 143.24 Mil ,($6.08),$5.98 
KZR,5.96,undefined,-0.949,N/A,undefined,-3.68, 152.46 Mil ,($37.14),$10.86 
LABP,9.63,undefined,None,N/A,undefined,-25.29, 330.31 Mil ,$,$76.06 
LACQ,12.21,undefined,0.377,,undefined,-59.01, 80.79 Mil ,($0.86),$7.80 
BNS,62.55,85.85621579,4.228,5.53,1.372601372,Not Found!, 32.78 Bil ,"$31,974 ","$858,871 "
BANR,53.33,73.13552632,3.26,7,1.371376829,Not Found!, 1.01 Bil ,$112.60 ,"$13,365.40 "
TLK,23.64,32.36315789,1.3,8.7,1.368999911,5.37, 27.53 Bil ,"$2,276 ","$7,731 "
FDUS,15.55,21.27197368,1.278,3,1.367972584,Not Found!, 702.61 Mil ,$55.96 ,$464.98 
LANDM,25.54,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LANDO,25.56,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LARK,26.42,undefined,4.1,N/A,undefined,Not Found!, 64.92 Mil ,$14.46 ,"$1,061.36 "
GATX,92.74,126.7250658,4.271,12,1.366455314,13.93, 8.77 Bil ,$428 ,"$6,980 "
LATN,10.05,undefined,None,,undefined,-293.36, 250.83 Mil ,($0.70),$0.03 
LATNU,10.8,undefined,None,,undefined,Not Found!, - ,($0.70),$0.03 
TKR,81.17,110.9147368,3.72,12.1,1.366449881,12.14, 7.66 Bil ,$456 ,"$2,816 "
CM,97.87,133.5737382,7.261,4.21,1.364807787,Not Found!, 31.52 Bil ,"$41,646 ","$582,302 "
LAZR,24.31,undefined,None,10.46,undefined,Not Found!, 7.91 Bil ,$,$0.00 
QNST,20.3,27.6375,0.57,25,1.361453202,20.25, 1.01 Bil ,$46.60 ,$135.70 
MGPI,59.15,80.50914474,2.367,15,1.361101348,15.3, 1.03 Bil ,$33.60 ,$104.00 
SYBT,51.06,69.35065789,2.59,10,1.358218917,Not Found!, 1.16 Bil ,$71.70 ,"$4,167.90 "
KIRK,28.1,38.09473684,1.12,15,1.355684585,15.48, 494.17 Mil ,$69.90 ,$292.20 
LBRDK,150.15,undefined,2.17,N/A,undefined,80.05, 32.48 Bil ,($97.56),"$7,856.71 "
MGA,88.04,119.3054211,2.52,24.21,1.355127454,11.61, 30.17 Bil ,"$2,133 ","$16,885 "
LBTYB,29.45,undefined,-2.704,,undefined,14.82, 28.22 Bil ,"$2,836 ","$45,794 "
LBTYK,25.54,undefined,-2.704,N/A,undefined,14.82, 26.61 Bil ,"$2,836 ","$45,794 "
LCAP,9.82,undefined,None,,undefined,-3242.87, 288.62 Mil ,$,$8.13 
LCAPU,10.23,undefined,None,,undefined,Not Found!, - ,$,$8.13 
SMP,41.58,56.33230263,2.511,7,1.354793233,7.09, 964.95 Mil ,$80 ,$406 
WSFS,49.79,67.35328947,2.27,12,1.352747328,Not Found!, 1.08 Bil ,$8.00 ,"$12,544.40 "
LCY,10.01,undefined,None,,undefined,-2727.51, 635.51 Mil ,$0.00 ,$17.63 
LCYAU,10.51,undefined,None,,undefined,Not Found!, - ,$0.00 ,$17.63 
LDEM,62.91,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LDSF,20.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
WLMS,3.48,4.7025,0.114,20,1.351293103,12.1, 116.65 Mil ,$11.10 ,$73.20 
FBP,11.26,15.21343421,0.459,14.4,1.351104282,Not Found!, 1.72 Bil ,$281.70 ,"$16,517.90 "
HTLD,19.58,26.44342105,0.87,12.5,1.350532229,7.26, 1.46 Bil ,($25.50),$226.80 
LEGH,17.73,undefined,1.568,N/A,undefined,9.54, 487.51 Mil ,($4.90),$79.40 
LEGN,29.02,undefined,None,N/A,undefined,-10.74, 3.24 Bil ,($238.39),$440.75 
LEGOU,10.13,undefined,None,,undefined,Not Found!, - ,$,$0.08 
LEGR,40.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LESL,24.49,undefined,None,20.1,undefined,144.94, 5.54 Bil ,($196.70),"$1,133.50 "
LEVL,25.78,undefined,2.57,N/A,undefined,Not Found!, 190.92 Mil ,($12.08),"$2,227.66 "
LEVLP,26.373,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LEXX,5.61,undefined,None,N/A,undefined,-7.55, 28.06 Mil ,($2.96),$0.35 
LFMD,15.82,undefined,None,N/A,undefined,-7.57, 434.86 Mil ,($12.20),$13.88 
LFTR,9.82,undefined,None,,undefined,Not Found!, 255.51 Mil ,$,$0.18 
LFTRU,10.25,undefined,None,,undefined,Not Found!, - ,$,$0.18 
HSIC,69.24,93.49104079,2.817,14.43,1.350246112,15.12, 10.99 Bil ,$550 ,"$3,788 "
AMAT,133.6,180.2121026,4.181,21.28,1.348892984,25.69, 128.94 Bil ,"$3,797 ","$11,832 "
LGHL,4.42,undefined,None,,undefined,10.6, 63.77 Mil ,$0.10 ,$12.13 
PBH,44.08,59.34210526,3.28,4,1.346236508,11.11, 3.67 Bil ,$207.00 ,"$2,145.50 "
CNC,63.91,85.93547368,3.12,10.53,1.344632666,9, 42.83 Bil ,"$4,634 ","$42,834 "
UCTT,58.04,77.9625,1.89,20,1.343254652,16.82, 2.71 Bil ,$61 ,$551 
LHDX,12.1,undefined,None,N/A,undefined,-53.83, 435.69 Mil ,$,$33.27 
LI,25,undefined,None,N/A,undefined,-2132.57, 18.79 Bil ,$452 ,"$1,005 "
CBRL,172.88,232.1200461,2.015,71.09,1.342665699,15.25, 5.07 Bil ,($170),"$2,263 "
LILA,12.83,undefined,-3.514,N/A,undefined,18.47, 11.26 Bil ,$74 ,"$11,786 "
SJI,22.58,30.19109211,1.617,4.4,1.337072281,14.23, 5.82 Bil ,($175),"$5,022 "
THG,129.46,173.0258026,9.413,4.2,1.336519409,10.81, 5.40 Bil ,$693 ,"$10,242 "
ALEC,20.14,26.906,-2.446,-16.1,1.335948361,-6.54, 1.23 Bil ,($171.77),$220.72 
ALV,92.8,123.8637632,2.14,31.49,1.334738827,13.09, 9.62 Bil ,$505 ,"$5,734 "
HIG,66.79,89.012,4.76,4.42,1.332714478,9.91, 28.93 Bil ,"$3,757 ","$55,555 "
LIVE,23.89,undefined,4.543,N/A,undefined,3.98, 136.79 Mil ,$27.00 ,$142.00 
LIVK,9.94,undefined,None,,undefined,-236.17, 101.08 Mil ,($0.42),$0.10 
LIVKU,10.53,undefined,None,,undefined,Not Found!, - ,($0.42),$0.10 
SLGN,42.03,56.00867105,2.77,5.47,1.332587938,10.22, 7.46 Bil ,$378 ,"$5,259 "
LIVX,4.34,undefined,-0.54,N/A,undefined,-14.92, 325.43 Mil ,($11.68),$75.82 
LIXT,3.32,undefined,-0.29,N/A,undefined,-13.26, 43.24 Mil ,($2.13),$0.22 
LIZI,9.15,undefined,None,N/A,undefined,-34.14, 369.74 Mil ,$0.00 ,$45.10 
LJAQU,9.95,undefined,None,,undefined,Not Found!, - ,$,$0.12 
SAN,3.43,4.569805263,-0.634,-13.48,1.332304741,Not Found!, 172.52 Bil ,"$46,690 ","$1,723,757 "
LKCO,1.3,undefined,-0.193,N/A,undefined,-12.95, 416.53 Mil ,($18.40),$63.27 
SUPN,26.18,34.80689474,2.36,1.69,1.329522335,6.67, 1.41 Bil ,$135.00 ,$759.20 
GPK,18.16,24.12473684,0.6,19.28,1.328454672,10.62, 9.01 Bil ,$178 ,"$5,964 "
LLIT,8.77,undefined,-0.901,N/A,undefined,-25.55, 37.10 Mil ,($1.67),$3.96 
MRTN,16.97,22.49210526,0.84,10,1.325403964,7.32, 1.36 Bil ,$16.50 ,$211.30 
LMACU,10.71,undefined,None,,undefined,Not Found!, - ,$,$0.77 
LMAOU,10.16,undefined,None,,undefined,Not Found!, - ,$,$0.07 
AMD,78.5,103.9902947,2.064,26.31,1.32471713,57.56, 96.47 Bil ,$777 ,"$3,125 "
ELMD,10.54,13.94539474,0.41,15,1.32309248,16.23, 83.16 Mil ,$3.24 ,$3.49 
LMBS,51.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LMFA,1.29,undefined,-1.105,,undefined,Not Found!, 23.58 Mil ,($3.05),$1.18 
LMNL,4.13,undefined,None,N/A,undefined,-5.33, 144.46 Mil ,($58.49),$80.23 
VLY,13.74,18.17171053,0.93,5,1.322540795,Not Found!, 7.81 Bil ,$152 ,"$36,094 "
FRME,46.5,61.46973684,2.74,7,1.321929825,Not Found!, 2.46 Bil ,$204.80 ,"$12,191.60 "
LMPX,16.63,undefined,-0.302,N/A,undefined,-48.39, 153.70 Mil ,($10.81),$5.27 
CAG,37.6,49.63330263,2.271,6.6,1.320034644,12.47, 27.50 Bil ,"$1,489 ","$13,807 "
FBNC,43.5,57.36659211,2.811,5.6,1.318772232,Not Found!, 958.18 Mil ,$44.70 ,"$6,396.30 "
GBCI,57.08,75.18789474,2.808,10,1.317237119,Not Found!, 5.14 Bil ,$177.80 ,"$16,197.20 "
LNGR,27.4493,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LNSR,7.26,undefined,None,N/A,undefined,-2.5, 41.76 Mil ,($6.85),$11.91 
ARCB,70.37,92.66342105,2.69,15.3,1.316802914,8.37, 1.86 Bil ,$149 ,$950 
FCBC,29.99,39.46973684,2.02,5,1.316096594,Not Found!, 464.02 Mil ,$42.60 ,"$2,584.40 "
LOAN,6.09,undefined,0.439,N/A,undefined,Not Found!, 85.60 Mil ,USD4.22,USD27.88
LOB,68.49,undefined,1.43,N/A,undefined,Not Found!, 4.15 Bil ,($294.00),"$7,304.50 "
CQP,41.55,54.62698421,2.202,8.64,1.314728862,13.98, 36.94 Bil ,$779 ,"$18,606 "
LOGC,7.28,undefined,-1.286,N/A,undefined,-5.68, 175.30 Mil ,($28.93),$19.21 
WSBC,36.06,47.39407895,1.77,10,1.314311674,Not Found!, 2.69 Bil ,$52.10 ,"$13,668.90 "
LOOP,8.01,undefined,-0.668,N/A,undefined,-13.11, 334.56 Mil ,($19.35),$6.48 
FIBK,46.04,60.42039474,2.53,8,1.312345672,Not Found!, 810.35 Mil ,$238.10 ,"$15,688.90 "
LOW,190.18,249.4684211,7.75,13.74,1.31174898,15.55, 158.24 Bil ,"$9,258 ","$45,298 "
CPB,50.27,65.93938421,2.658,8.64,1.31170448,12.45, 20.22 Bil ,"$1,080 ","$9,573 "
LPCN,1.51,undefined,-0.38,N/A,undefined,-5.97, 122.78 Mil ,($15.30),$10.01 
MDU,31.61,41.40371053,1.946,6.2,1.309829501,10.18, 8.72 Bil ,$210 ,"$4,974 "
LPRO,35.42,undefined,None,51.8,undefined,-76.03, 5.30 Bil ,$0.00 ,$267.40 
CCK,97.04,127.0876316,4.3,11.92,1.30964171,12.43, 21.22 Bil ,$728 ,"$14,066 "
LPTH,3.1,undefined,0.047,N/A,undefined,14.66, 88.21 Mil ,$0.89 ,$13.54 
DLTR,114.46,149.4871053,5.65,9.78,1.30602049,13.71, 35.28 Bil ,"$1,818 ","$13,411 "
LQDA,2.69,undefined,-1.764,N/A,undefined,-1.09, 58.90 Mil ,($54.96),$25.83 
UNH,372.07,485.1395132,16.03,12.41,1.30389312,14.77, 373.52 Bil ,"$20,123 ","$128,961 "
ALTA,42.04,54.68881579,2.29,8,1.300875732,Not Found!, 628.45 Mil ,$49.10 ,"$2,995.10 "
LRGE,50.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LRMR,14.61,undefined,None,N/A,undefined,-3.3, 139.02 Mil ,($29.04),$14.99 
LSAQ,10.14,undefined,None,,undefined,-1180.59, 101.53 Mil ,$,$0.02 
LSBK,14.99,undefined,0.77,N/A,undefined,Not Found!, 47.37 Mil ,$5.38 ,$597.78 
ENIA,8.48,10.98552632,0.55,5.3,1.295463009,5.27, 19.62 Bil ,$683 ,"$14,956 "
BLK,753.96,976.3701316,31.85,12.68,1.294989299,16.3, 115.70 Bil ,"$3,549 ","$141,648 "
MGP,32.62,42.19518947,0.588,41.08,1.293537384,26.72, 16.99 Bil ,$703.70 ,"$5,009.60 "
LSXMB,47.23,undefined,-2.237,N/A,undefined,78.81, 33.80 Bil ,"$1,574 ","$19,326 "
SASR,43.43,56.16368421,2.18,9.3,1.293200189,Not Found!, 2.37 Bil ,$136.90 ,"$11,328.50 "
LTBR,6.39,undefined,-3.594,N/A,undefined,-2.24, 20.45 Mil ,($8.78),$4.58 
LTRN,18.14,undefined,None,N/A,undefined,-34.39, 203.04 Mil ,($5.65),$0.66 
LTRPA,6.38,undefined,-5.173,N/A,undefined,-3.85, 3.10 Bil ,($270.00),"$1,779.00 "
REZI,28.25,36.51710526,0.29,78.5,1.292640894,19.53, 4.88 Bil ,$174 ,"$3,617 "
AMX,13.58,17.54847368,0.68,9.33,1.292229285,6.39, 81.37 Bil ,$0 ,"$62,578 "
LUMO,11.7,undefined,None,15.2,undefined,-0.14, 3.63 Mil ,($23.00),$12.46 
LUNA,10.53,undefined,0.106,N/A,undefined,44.17, 357.37 Mil ,$1.80 ,$56.56 
CSX,96.42,124.4273684,3.6,15.38,1.290472603,15.25, 87.91 Bil ,"$2,637 ","$26,683 "
LUXA,10.27,undefined,None,,undefined,Not Found!, 446.77 Mil ,$,$0.07 
LUXAU,10.65,undefined,None,,undefined,Not Found!, - ,$,$0.07 
LVHD,34.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LWACU,10.05,undefined,None,,undefined,Not Found!, - ,$,$0.04 
CVS,75.23,97.01856711,5.463,3.77,1.289626042,10.04, 171.93 Bil ,"$13,428 ","$161,014 "
WHR,220.35,284.1256579,17.07,3,1.289428899,8.29, 18.34 Bil ,"$1,090 ","$15,641 "
KMDA,6.19,7.975,0.38,6,1.288368336,7.21, 178.19 Mil ,$13.60 ,$32.00 
PATK,85,109.4210526,4.2,9.5,1.287306502,12.07, 2.98 Bil ,$128 ,"$1,194 "
LYL,1.6,undefined,-0.223,,undefined,-3.71, 9.37 Mil ,($0.82),$2.36 
LYRA,11.59,undefined,None,-6.2,undefined,-3.42, 75.71 Mil ,($22.92),$6.34 
EWBC,73.8,94.80986842,3.97,8,1.284686564,Not Found!, 6.65 Bil ,$691 ,"$46,888 "
MAAC,9.78,undefined,None,,undefined,Not Found!, 502.10 Mil ,$,$0.06 
MAACU,10.2,undefined,None,,undefined,Not Found!, - ,$,$0.06 
OTTR,46.17,59.26973684,2.34,9,1.283728327,11.93, 2.78 Bil ,($159.60),"$1,707.40 "
MACU,9.86,undefined,None,,undefined,Not Found!, 140.21 Mil ,$,$0.09 
MACUU,10.55,undefined,None,,undefined,Not Found!, - ,$,$0.09 
MAGS,4.48,undefined,0.08,N/A,undefined,15.49, 53.10 Mil ,$0.00 ,$35.11 
GABC,46.22,59.26973684,2.34,9,1.282339611,Not Found!, 1.32 Bil ,$85.30 ,"$4,352.90 "
CLR,25.87,33.143825,-1.651,-22.37,1.281168342,11.6, 15.84 Bil ,($92),"$8,210 "
PHI,26.16,33.47763158,2.313,1.5,1.279725978,4.9, 9.76 Bil ,$227 ,"$9,395 "
TSEM,28.04,35.827,0.76,24.07,1.277710414,8.01, 2.79 Bil ,($37),$639 
MARK,2.28,undefined,-0.16,N/A,undefined,-16.18, 237.81 Mil ,($16.42),$18.93 
MARPS,5.14,undefined,0.184,N/A,undefined,26.46, 9.63 Mil ,$0.00 ,$0.00 
FANH,13.93,17.798,0.76,7.68,1.277674085,13.24, 582.61 Mil ,$58.90 ,$172.20 
MASS,48.5,undefined,None,N/A,undefined,-115.7, 1.37 Bil ,$,$100.83 
LKFN,69.19,88.36184211,3.3,10,1.277089783,Not Found!, 1.62 Bil ,$81.50 ,"$5,173.30 "
SAIC,83.59,106.6594737,3.56,12.2,1.275983655,12.86, 7.36 Bil ,$709 ,"$4,171 "
MAXN,31.56,undefined,None,N/A,undefined,-12.21, 949.86 Mil ,($142.90),$615.30 
MAYS,26.5,undefined,-0.718,N/A,undefined,1978.48, 114.75 Mil ,($5.12),$45.98 
MBB,108.2324,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBCN,20.96,undefined,1.3,N/A,undefined,Not Found!, 56.45 Mil ,$14.01 ,"$1,248.17 "
MBII,2.09,undefined,-0.135,N/A,undefined,-24.74, 354.59 Mil ,($16.52),$49.79 
MBIN,41.94,undefined,5.77,N/A,undefined,Not Found!, 2.46 Bil ,($878.50),"$8,834.80 "
MBINO,26.22,undefined,2.37,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBINP,27.18,undefined,5.77,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBIO,3.32,undefined,-1.141,N/A,undefined,-3.49, 189.76 Mil ,($41.73),$11.47 
MBNKP,24.99,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBOT,8.51,undefined,-1.29,N/A,undefined,-4.08, 33.71 Mil ,($7.59),$1.55 
MBRX,4.08,undefined,-1.763,N/A,undefined,-5.15, 100.59 Mil ,($18.15),$11.27 
BXS,32.48,41.42368421,2.12,5,1.275359736,Not Found!, 3.39 Bil ,$171 ,"$21,259 "
WAL,94.44,120.3631579,5.04,8,1.274493413,Not Found!, 7.50 Bil ,$643 ,"$33,048 "
MCADU,10.14,undefined,None,,undefined,Not Found!, - ,$,$0.03 
LCNB,17.5,22.20986842,1.55,1.4,1.269135338,Not Found!, 230.77 Mil ,$10.89 ,"$1,505.06 "
MCBS,15.38,undefined,1.41,N/A,undefined,Not Found!, 377.83 Mil ,$142.02 ,"$1,652.66 "
MCEF,20.325,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MCFE,22.74,undefined,None,12.54,undefined,33.8, 13.89 Bil ,$0 ,"$12,068 "
PFE,36.23,45.88011711,1.707,10.07,1.266357083,16.67, 228.78 Bil ,"$11,612 ","$90,756 "
MCHI,81.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AAP,183.49,232.1063684,7.14,13.96,1.264953776,15.19, 14.40 Bil ,$702 ,"$8,280 "
RCII,57.66,72.88223684,3.73,5,1.263999945,3.8, 3.53 Bil ,$202 ,"$1,159 "
MCMJ,9.88,undefined,None,,undefined,-239.2, 162.66 Mil ,($0.76),$0.16 
VZ,58.15,73.37723684,4.3,3.29,1.261861339,8.26, 371.17 Bil ,"$21,450 ","$247,209 "
KRA,36.59,46.13921053,-7.084,-13,1.260978697,-31.14, 2.17 Bil ,$65 ,"$1,812 "
MDB,267.43,undefined,-4.526,N/A,undefined,-97.69, 17.79 Bil ,($54.40),"$1,412.50 "
CFR,108.76,136.9480895,5.109,10.02,1.25917699,Not Found!,"-2,924,835,000.00",$429 ,"$38,098 "
MDGL,116.97,undefined,-13.093,N/A,undefined,-7.84, 1.62 Bil ,($157.90),$47.03 
MDGS,2.25,undefined,-69.94,,undefined,-2.98, 43.71 Mil ,($2.76),$4.46 
MDIA,3.29,undefined,None,,undefined,31.36, 161.11 Mil ,($10.05),$133.10 
MDIV,16.15,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MDJH,4.29,undefined,0.094,,undefined,44.04, 44.75 Mil ,($0.07),$1.41 
OLP,22.27,27.9125,1.33,6,1.253367759,13, 906.31 Mil ,$35.13 ,$484.18 
MDNA,4.08,undefined,None,,undefined,-17.3, 200.74 Mil ,($14.44),$1.73 
MDRR,2.03,undefined,-1.737,N/A,undefined,-43.94, 62.31 Mil ,($2.10),$67.56 
WSM,179.2,224.3131579,8.61,9.5,1.251747533,12.95, 14.23 Bil ,"$1,105 ","$3,010 "
MDVL,14,undefined,None,N/A,undefined,Not Found!, 448.12 Mil ,$,$0.00 
NUS,52.89,66.04211842,3.63,4.07,1.248669284,8.33, 2.76 Bil ,$315 ,"$1,063 "
MDWT,49.99,undefined,-4.884,N/A,undefined,5.58, 37.84 Mil ,($16.32),$640.07 
IIVI,68.37,85.35387763,1.793,24.39,1.248411257,15.25, 8.70 Bil ,$457 ,"$2,410 "
FCF,14.37,17.91118421,0.75,8,1.246428964,Not Found!, 1.39 Bil ,$98.10 ,"$7,999.50 "
MEDS,5.24,undefined,None,N/A,undefined,-15.07, 36.23 Mil ,($2.24),$1.11 
CC,27.91,34.77157895,1.32,9.7,1.245846612,11.03, 7.83 Bil ,$540 ,"$6,267 "
PEBO,33.17,41.31513158,1.73,8,1.245557178,Not Found!, 628.81 Mil ,$81.20 ,"$4,185.10 "
RGLD,107.62,133.8714474,3.87,15.4,1.24392722,15.03, 7.14 Bil ,$252.90 ,$359.10 
RPM,91.85,114.2541053,3.296,15.45,1.24392058,17.61, 14.31 Bil ,$682 ,"$4,240 "
MOS,31.61,39.25986842,1.75,7,1.242007859,13.04, 16.20 Bil ,$412 ,"$10,035 "
ORLY,507.25,629.0250132,23.53,9.97,1.240069025,15.02, 41.20 Bil ,"$2,371 ","$11,456 "
FMS,36.88,45.72931579,2.33,5.06,1.23994891,7.43, 35.93 Bil ,"$3,627 ","$23,550 "
METX,2.41,undefined,None,,undefined,-3.26, 175.17 Mil ,$0.00 ,$227.50 
MFH,6.7,undefined,None,,undefined,-787.39, 73.23 Mil ,$0.00 ,$0.55 
AZO,1404.3,1740.156,79.098,6.7,1.239162572,10.89, 32.81 Bil ,"$2,601 ","$15,684 "
HELE,210.66,259.5693158,9.012,11.4,1.232171821,18.68, 5.51 Bil ,$396 ,"$1,101 "
GIS,61.32,75.47525526,4.119,4.16,1.230842389,11.74, 48.55 Bil ,"$3,187 ","$23,461 "
PETS,35.175,43.27081579,1.53,11.04,1.230158231,14.55, 582.73 Mil ,$36.60 ,$28.20 
BKU,43.95,54.05958684,2.059,9.64,1.230024729,Not Found!, 7.58 Bil ,$864.20 ,"$32,027.50 "
BXP,101.26,124.2855263,5.54,7,1.227390147,14.33, 30.61 Bil ,"$1,157 ","$14,519 "
MGNI,41.61,undefined,None,-32.2,undefined,457.96, 4.87 Bil ,($34.00),$557.30 
BSM,8.72,10.66536842,0.488,6.6,1.223092709,9.39, 2.01 Bil ,$277.00 ,$185.00 
FOXA,36.11,44.072875,2.527,3.55,1.22051717,8.94, 25.08 Bil ,"$2,367 ","$11,833 "
TPH,20.36,24.81223684,2.17,-0.6,1.21867568,8.16, 3.31 Bil ,$565 ,"$1,789 "
MGTA,11.84,undefined,-1.706,N/A,undefined,-6.19, 474.63 Mil ,($64.42),$17.71 
OLLI,87,105.9936842,3.68,11.4,1.218318209,19.06, 5.72 Bil ,$331 ,$671 
MGYR,13.79,undefined,0.506,N/A,undefined,Not Found!, 88.61 Mil ,$3.11 ,$683.58 
BY,21.15,25.70526316,0.96,10,1.215378873,Not Found!, 1.10 Bil ,$105.10 ,"$5,585.20 "
MICT,2.07,undefined,-1.179,N/A,undefined,-32.42, 220.78 Mil ,($5.15),$10.21 
CLGX,79.25,96.05509737,3.741,9.24,1.212051702,12.95, 7.63 Bil ,$437 ,"$3,560 "
CPRT,108.61,131.5524737,2.951,22.3,1.211237213,25.72, 26.51 Bil ,$479 ,$992 
MILN,40.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RCI,46.1,55.75788553,2.487,6.99,1.209498601,8.6, 38.71 Bil ,"$1,453 ","$22,860 "
LDOS,96.28,116.303,4.36,9.93,1.207966348,14.8, 18.43 Bil ,"$1,151 ","$8,640 "
MIRM,19.82,undefined,-9.329,N/A,undefined,-3.89, 398.09 Mil ,($89.30),$68.77 
MIST,5.79,undefined,-1.703,N/A,undefined,-1.29, 78.61 Mil ,($58.58),$6.60 
EQC,27.8,33.53914474,3.565,-2,1.206444055,1.23, 581.08 Mil ,$33.33 ,$34.51 
Y,626.29,754.3423684,7.043,65.5,1.20446178,25.23, 10.24 Bil ,$999 ,"$20,171 "
MKD,1.08,undefined,None,N/A,undefined,-2.67, 95.58 Mil ,($12),$101 
MKGI,3.37,undefined,-0.575,N/A,undefined,-10.29, 73.86 Mil ,($6.77),$12.72 
PKX,72.2,86.87738487,4.44625,5,1.203287879,3.83, 29.33 Bil ,"$4,467 ","$28,719 "
COLB,43.09,51.75138158,2.167,8,1.201006767,Not Found!, 2.48 Bil ,$183.60 ,"$14,237.20 "
MKTY,12,undefined,0.2,N/A,undefined,Not Found!, 116.78 Mil ,$0.67 ,$1.92 
MLAB,243.5,undefined,-0.549,N/A,undefined,51.74, 1.17 Bil ,$30.40 ,$208.80 
MLAC,9.87,undefined,None,,undefined,-1879.95, 176.72 Mil ,$,$5.04 
MLACU,10.2,undefined,None,,undefined,Not Found!, - ,$,$5.04 
SNV,45.75,54.92763158,2.3,8,1.200603969,Not Found!, 4.47 Bil ,($13),"$49,233 "
CSL,164.58,197.4463816,5.805,15,1.199698515,14.29, 10.03 Bil ,$601 ,"$3,329 "
MLND,1.2,undefined,-1.93,N/A,undefined,0.31,"-10,649,000.00",($30.46),$9.68 
MLVF,18.62,undefined,0.278,N/A,undefined,Not Found!, 194.65 Mil ,$8.41 ,"$1,077.66 "
MMAC,22.81,undefined,1.442,N/A,undefined,Not Found!, 332.01 Mil ,$14.36 ,$244.81 
ACBI,24.1,28.875,1.05,10.5,1.19813278,Not Found!,"-86,579,000.00",$80.96 ,"$3,277.03 "
TDC,38.54,46.17105263,1.16,19,1.198003441,25.02, 4.38 Bil ,$216 ,"$1,793 "
BEDU,5.8,6.945805263,0.197,15.86,1.197552632,18.75, 1.08 Bil ,$56.00 ,"$1,045.00 "
MNDO,2.65,undefined,0.27,N/A,undefined,6.81, 38.59 Mil ,$6.43 ,$9.30 
MMS,89.04,106.5639474,3.506,12.5,1.196809831,14.56, 5.68 Bil ,$216 ,$768 
DLTH,16.94,20.2675,0.418,25,1.196428571,13.52, 714.05 Mil ,$38.50 ,$324.50 
MNPR,6.2,undefined,-0.421,N/A,undefined,-9.44, 61.43 Mil ,($4.66),$1.18 
EPRT,22.83,27.26607632,0.438,34.51,1.194309081,24.46, 3.32 Bil ,$99.40 ,$906.90 
MNSB,20.76,undefined,1.85,N/A,undefined,Not Found!, 124.60 Mil ,$15.73 ,"$1,475.50 "
MNSBP,26.24,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
APEI,35.63,42.51644737,1.25,15,1.193276659,11.86, 457.66 Mil ,$39.90 ,$64.10 
MNTK,12.08,undefined,None,N/A,undefined,57.22, 1.76 Bil ,$,$89.40 
